mass,ctau = 1,ctau = 10,ctau = 100,ctau = 1000,what
0.635,0.00019475674535955595,0.0006585389540248977,0.007252333218366937,0.0970104669965885,BRbrULdowndown
0.635,0.0004764177253364217,0.0016047672804565766,0.018025447114991426,0.2780014762597729,BRbrULobs
0.635,-0.00614859,-0.0359,-0.0237821,-1.18124,Significance
0.635,0.0,0.0,0.0,0.0,posSignificance
0.64,25.21360837250282,84.3202632400638,950.4171840808048,15115.479674372586,xsecBRbrUL
0.64,23.463,16.874835279069966,20.62202877921952,32.46695479613949,nevtUL
0.64,42.732,31.00169738202828,39.52830476400798,65.34053136705336,nevtULup
0.64,13.725,9.833904007962904,11.752306728288302,16.773148209443093,nevtULdown
0.64,71.13600000000001,51.1555006539913,62.52599125859358,98.4712364131922,nevtULupup
0.64,8.802,6.392937596390772,7.570909183818192,10.14760517341352,nevtULdowndown
0.64,19.296,13.832864972762954,16.638602711029915,25.67696913060557,nevtULobs
0.64,0.0005186843302503938,0.001734602942151909,0.01955160456608946,0.3109496401897645,BRbrUL
0.64,0.000944654085166425,0.0031867354318573923,0.03747651563228028,0.6257936676219831,BRbrULup
0.64,0.00030341143215644443,0.0010108495012220366,0.011142281700354693,0.16064347375122748,BRbrULdown
0.64,0.0015725665309931386,0.00525839099903544,0.05928046504438325,0.9431003222810476,BRbrULupup
0.64,0.00019458123321246078,0.0006571446879512388,0.007177927261790517,0.09718786985947699,BRbrULdowndown
0.64,0.00042656662986453566,0.0014219118517799915,0.015774945531359743,0.2459191002808452,BRbrULobs
0.64,-0.00673731,-0.00460719,-0.0329236,-1.3205200000000001,Significance
0.64,0.0,0.0,0.0,0.0,posSignificance
0.645,24.262681124035893,80.6720733241896,900.3718037083901,14384.718422403814,xsecBRbrUL
0.645,23.463000000000005,16.757842406315458,20.32818524910328,32.00303180527117,nevtUL
0.645,42.552000000000014,30.78571048578755,38.967604333938425,64.40673690418957,nevtULup
0.645,13.725000000000005,9.764908169093593,11.584395961640382,16.535248610964178,nevtULdown
0.645,71.13600000000002,50.798522281800864,61.638465203456285,97.06161033643907,nevtULupup
0.645,8.802000000000003,6.3509402746455095,7.465966221782214,10.127466011814766,nevtULdowndown
0.645,19.116000000000007,13.340874540079634,16.017782090926886,23.717466904551145,nevtULobs
0.645,0.000499122232842479,0.0016595538291814269,0.01852209089168413,0.29591671015648435,BRbrUL
0.645,0.0009051975131872807,0.003048754277669138,0.035505457101057784,0.5955382543932236,BRbrULup
0.645,0.0002919683180225472,0.0009670332463275232,0.010555159366044582,0.15289352584932805,BRbrULdown
0.645,0.0015132574332132544,0.0050306525222930725,0.056162084363762334,0.8974822319340033,BRbrULupup
0.645,0.000187242632803968,0.0006289429746468099,0.0068026389596284225,0.0936438285807729,BRbrULdowndown
0.645,0.0004066496442491084,0.001321166465873578,0.014594653292252218,0.2193040591386745,BRbrULobs
0.645,-0.0354989,-0.0531086,-0.021125599999999998,-1.3726,Significance
0.645,0.0,0.000678605,0.00156653,0.00156478,posSignificance
0.65,26.547814445127102,85.55114826774529,938.2248731642044,15047.636586058368,xsecBRbrUL
0.65,24.174,16.757878314693663,20.03733050643496,31.544365161613392,nevtUL
0.65,43.82099999999999,30.78577645280816,38.24490478398888,63.480530061177994,nevtULup
0.65,14.201999999999998,9.764929093148565,11.419478628442798,16.38081805159349,nevtULdown
0.65,73.26899999999998,50.79863113188468,60.75090639922565,95.66792532706243,nevtULupup
0.65,9.162,6.350953883316593,7.3580197204019395,9.980425385825722,nevtULdowndown
0.65,22.41,14.345895829012727,17.247702157485186,24.16297773212047,nevtULobs
0.65,0.0005461310872940957,0.0017599242197241622,0.019300789191766508,0.3095539991413078,BRbrUL
0.65,0.0009899896738774954,0.0032331439926260924,0.036839081166919606,0.6229528426826831,BRbrULup
0.65,0.0003208469306590034,0.0010255197520949064,0.010999716235487287,0.16074971587152204,BRbrULdown
0.65,0.0016552692411248074,0.005334908129715222,0.058517796931264535,0.938817082633262,BRbrULupup
0.65,0.00020698490203476896,0.0006669816636512801,0.007087550282545396,0.09794080735133633,BRbrULdowndown
0.65,0.0005062793772756136,0.001506616115059245,0.0166137032713559,0.2371183046423273,BRbrULobs
0.65,-0.0412786,-0.026206200000000002,-0.028469799999999996,-1.39034,Significance
0.65,0.0,0.000303926,0.0,0.0,posSignificance
0.655,17.86894778129157,54.86974162634242,581.3684228156213,8341.399735185965,xsecBRbrUL
0.655,16.875000000000007,11.132941262657123,12.889345864301387,18.110832873612853,nevtUL
0.655,33.68700000000002,22.403881797230767,25.93767132618433,36.44599480841828,nevtULup
0.655,8.631000000000004,5.630970291028676,6.377181593554746,8.093792527827643,nevtULdown
0.655,51.17400000000002,33.76482185696737,39.090983314772075,54.92472734238693,nevtULupup
0.655,4.878000000000002,3.1319834756707183,3.52454768223275,4.172520538181657,nevtULdowndown
0.655,22.40100000000001,12.800932462343829,15.319034053755452,20.404971406075454,nevtULobs
0.655,0.00036759289171502514,0.0011287585166710706,0.011959680128359013,0.17159596004965916,BRbrUL
0.655,0.0007338134366343143,0.0022715086506331326,0.02406687318359795,0.3453173861610399,BRbrULup
0.655,0.00018801151101584485,0.0005709188185911076,0.005917216651824822,0.07668681550691621,BRbrULdown
0.655,0.001114737697222204,0.0034233837523936672,0.03627148043583305,0.5203991105519226,BRbrULupup
0.655,0.00010625885189842325,0.0003175488793868493,0.003270333756300172,0.03953366874802222,BRbrULdowndown
0.655,0.00048796731065530537,0.0012978745865360978,0.01421412297312764,0.19333239297419896,BRbrULobs
0.655,-0.0375848,-0.00521005,-0.0285853,-0.0275476,Significance
0.655,0.00454812,0.0,0.0,0.0,posSignificance
0.66,18.150501547614887,54.872008953766404,580.8487553986133,8320.025368697483,xsecBRbrUL
0.66,16.964999999999996,11.015942643454506,12.772419277461507,17.878776231406015,nevtUL
0.66,34.001999999999995,22.166884584010173,25.70381887941937,35.978905891141316,nevtULup
0.66,8.765999999999998,5.5709709937077925,6.320217805920948,8.040513720933474,nevtULdown
0.66,51.44399999999999,33.4078260559666,38.73420623059193,54.21962489049113,nevtULupup
0.66,4.9049999999999985,3.0989838645665864,3.4915678813915445,4.190758825531175,nevtULdowndown
0.66,28.854,14.141926367441325,17.388847945383834,24.441606255114365,nevtULobs
0.66,0.0003733849038918363,0.0011288051592296842,0.011948989736798962,0.17115625507753404,BRbrUL
0.66,0.0007483544652007202,0.002271443715018556,0.024046710440260757,0.3444315603266822,BRbrULup
0.66,0.000192932040525543,0.0005708581646757963,0.005912757486011134,0.07697306569322594,BRbrULdown
0.66,0.0011322377244804968,0.003423304535180218,0.03623703721730507,0.5190527487929366,BRbrULupup
0.66,0.00010795478653636648,0.0003175533032364553,0.003266468777274305,0.040118774195018435,BRbrULdowndown
0.66,0.0006350514598818183,0.0014491251417779768,0.01626780025932916,0.2339832290845793,BRbrULobs
0.66,-0.0186637,-0.0160282,-0.024128,-0.024224900000000004,Significance
0.66,0.0,0.000109247,0.0,0.0,posSignificance
0.665,17.53418069136327,52.7900326977551,555.6306051858732,7942.027155596761,xsecBRbrUL
0.665,16.965000000000003,10.95594363527472,12.65548791303009,17.64365113385584,nevtUL
0.665,34.00200000000001,22.049886560588497,25.466957189292604,35.50867055931992,nevtULup
0.665,8.721000000000002,5.543971478090823,6.260252020501019,7.9363524004950055,nevtULdown
0.665,51.44400000000001,33.230829038318205,38.3804142799763,53.51428876458922,nevtULupup
0.665,4.905000000000001,3.080984149350257,3.4615864071193942,4.1342024189536755,nevtULdowndown
0.665,22.788,12.58493525464881,14.998208003116961,53.379672911584215,nevtULobs
0.665,0.0003607061961947323,0.0010859755711757923,0.011430211973616364,0.16338022607361674,BRbrUL
0.665,0.0007229432409674795,0.002185629914606264,0.02300130354491656,0.32881032273547495,BRbrULup
0.665,0.0001854240340120401,0.0005495298071010035,0.005654148468579606,0.07349063068384289,BRbrULdown
0.665,0.0010937913089915598,0.0032939078318494678,0.03466450869931771,0.4955423642304054,BRbrULupup
0.665,0.00010428905937725683,0.00030539345881641265,0.003126443379367928,0.03828271828310248,BRbrULdowndown
0.665,0.00048451357494167755,0.0012474445567038472,0.0135461151619061,0.4942958213051234,BRbrULobs
0.665,-0.00544436,-0.00441672,-0.0242361,-0.050285,Significance
0.665,0.0,0.0,0.0,0.0,posSignificance
0.67,18.027989467163405,53.480011927825785,556.5129362917831,7990.304523880243,xsecBRbrUL
0.67,17.226000000000006,10.955944225159923,12.538552181858325,17.52812150529542,nevtUL
0.67,34.53300000000001,22.049887747789,25.230086698949844,35.277625668278475,nevtULup
0.67,8.901000000000002,5.5439717765869485,6.2032837110246435,7.883017608201644,nevtULdown
0.67,52.24500000000002,33.230830827518204,38.02360943953017,53.16175442039591,nevtULupup
0.67,4.977000000000002,3.08098431523528,3.4286041014028865,4.10754579736655,nevtULdowndown
0.67,15.687000000000005,10.160948272348485,11.623657824091149,16.289575285259186,nevtULobs
0.67,0.0003708646340654096,0.001100169549663465,0.011448362938443249,0.16437336890602774,BRbrUL
0.67,0.0007434731457204685,0.0022141966566337525,0.02303640686010673,0.3308227967468646,BRbrULup
0.67,0.00019163277068479112,0.0005567123022393435,0.005663926927440344,0.0739245309894834,BRbrULdown
0.67,0.001124801045323774,0.003336960049732256,0.034717571437250384,0.498534692858869,BRbrULupup
0.67,0.00010715158967511576,0.0003093850294371244,0.0031304973298183327,0.038519309695848464,BRbrULdowndown
0.67,0.00033773095986207373,0.0010203379695263293,0.010613015881930045,0.15275866081128542,BRbrULobs
0.67,-0.0163985,-0.0116735,-0.0118744,-0.010075299999999999,Significance
0.67,0.00884462,0.000332515,0.0,0.0,posSignificance
0.675,17.35499724522173,51.272703651108856,533.3446033005438,7639.508801258873,xsecBRbrUL
0.675,17.136000000000006,10.838945365099747,12.42161246191859,17.295861461541527,nevtUL
0.675,34.21800000000001,21.81589003459877,24.99620783510447,34.81012767774359,nevtULup
0.675,8.856000000000002,5.483972357432144,6.146313435032887,7.826669016328081,nevtULdown
0.675,51.975000000000016,32.873834295810425,37.669792150875075,52.456035115932806,nevtULupup
0.675,4.950000000000002,3.0479846362970777,3.395620697148477,4.1227637249618105,nevtULdowndown
0.675,15.606000000000005,10.22994843481598,11.674695895142994,16.114082309611256,nevtULobs
0.675,0.000357020105557454,0.0010547616810930279,0.010971753200438255,0.15715693872457862,BRbrUL
0.675,0.0007129151477570588,0.002122952378884168,0.022078633040147785,0.3162983881785975,BRbrULup
0.675,0.00018451039068725564,0.0005336574461771534,0.0054289114483694716,0.07111616531802416,BRbrULdown
0.675,0.0010828734819297776,0.003199025325606809,0.03327294776409167,0.4766359810859777,BRbrULupup
0.675,0.00010313080780283596,0.0002966061079409124,0.0029992814834330123,0.03746103815299591,BRbrULdowndown
0.675,0.0003251433104183956,0.0009954988465339675,0.01031201725576085,0.14641883272281273,BRbrULobs
0.675,-0.0118639,-0.00765605,-0.00131467,-0.07028430000000001,Significance
0.675,0.00996318,0.0,0.0,0.00996319,posSignificance
0.68,19.16241846126464,55.45784176313239,570.2182872066816,8201.957546435506,xsecBRbrUL
0.68,17.487000000000005,10.838945844978833,12.304669094721689,17.180235457598364,nevtUL
0.68,34.92000000000001,21.815891000466667,24.75932196680469,34.57589706513526,nevtULup
0.68,9.036000000000003,5.483972600227318,6.0893413608690965,7.773293576948893,nevtULdown
0.68,53.04600000000002,32.873835751253274,37.312964131946146,52.10620001638375,nevtULupup
0.68,5.058000000000002,3.0479847712423176,3.3656359639877462,4.093096848832212,nevtULdowndown
0.68,15.111000000000004,10.14294932241169,11.449761563762234,15.62437993026448,nevtULobs
0.68,0.0003942016564514528,0.0011408566789437794,0.011730303970251026,0.16872741076420428,BRbrUL
0.68,0.0007871860149416557,0.002296238519036581,0.0236035906802662,0.339570525738618,BRbrULup
0.68,0.00020369452551583046,0.0005772172734871933,0.0058050992344245685,0.0763416602517246,BRbrULdown
0.68,0.0011957923639345667,0.003460145997195112,0.03557124599852572,0.5117359558444127,BRbrULupup
0.68,0.00011402024237041506,0.00032081660276968727,0.003208532680307569,0.0401983799939797,BRbrULdowndown
0.68,0.0003406405461564535,0.0010675993444530638,0.01091530235359536,0.1534473248015804,BRbrULobs
0.68,-0.052199300000000004,-0.038000900000000004,-0.0328323,-0.0149488,Significance
0.68,0.00996303,0.00996246,1.6368900000000002e-05,0.0,posSignificance
0.685,28.753552133604604,88.47020093032211,915.7206045441434,13537.899704546922,xsecBRbrUL
0.685,27.072,17.81391180300615,20.388862690352703,29.22192935210848,nevtUL
0.685,49.30199999999999,33.005836587516626,38.755937319311016,58.805916194653705,nevtULup
0.685,15.551999999999998,10.235949321633038,11.506793773752095,15.092710593081627,nevtULdown
0.685,82.06200000000001,53.99973264636422,61.817519835631686,88.62030325838593,nevtULupup
0.685,9.729,6.40196830374118,7.169248466962332,8.901826727679985,nevtULdowndown
0.685,20.115,13.517933072473175,15.250401341437865,20.44577547234869,nevtULobs
0.685,0.0005915066463475037,0.00181997381091657,0.01883784032207196,0.2784962920621781,BRbrUL
0.685,0.0010772185534214179,0.0033720700349787985,0.03580769412405028,0.5604431320804819,BRbrULup
0.685,0.00033980169045494895,0.00104576467545425,0.010631448503084895,0.1438393709975042,BRbrULdown
0.685,0.0017930045217408712,0.005516929706382328,0.05711493502387215,0.8445857753435928,BRbrULupup
0.685,0.00021257270103113417,0.0006540626663011049,0.00662386911427865,0.08483785264028053,BRbrULdowndown
0.685,0.0004395004503280156,0.001381071403164376,0.014090272207946718,0.1948561502827015,BRbrULobs
0.685,-2.01295,-2.2594,-2.31877,-2.38858,Significance
0.685,0.0,0.0,0.000286985,0.0,posSignificance
0.69,35.323165525425566,110.48191210978564,1137.4753772146605,17159.94947521862,xsecBRbrUL
0.69,32.43599999999999,21.68089361870429,24.723486108331766,36.11814689816109,nevtUL
0.69,56.47499999999998,38.09981305625357,44.63246175756713,72.68814468129501,nevtULup
0.69,19.808999999999994,13.29893474632851,14.86048898091186,20.114845356208683,nevtULdown
0.69,96.97499999999997,65.70567760299728,74.94437963243881,109.54241951126616,nevtULupup
0.69,13.427999999999995,9.059955545660296,10.042978826825372,12.840345347142437,nevtULdowndown
0.69,23.228999999999992,15.044926179300127,16.94527699902525,22.858866955679577,nevtULobs
0.69,0.000726654121940757,0.002272789984710889,0.02339969136866288,0.3530076603549963,BRbrUL
0.69,0.0012651927345111679,0.0039939716072821775,0.042242660504044516,0.7104315723018405,BRbrULup
0.69,0.0004437751726946743,0.0013941162311088106,0.014064798718800764,0.196596312585442,BRbrULdown
0.69,0.002172502265236309,0.006887871349818445,0.07093155655844131,1.070633920680642,BRbrULupup
0.69,0.00030082351552042434,0.000949747579054502,0.009505237406246458,0.1254975866266188,BRbrULdowndown
0.69,0.0005203924219559084,0.001577147055946466,0.016037958813586092,0.22341553582865092,BRbrULobs
0.69,-1.69281,-2.20181,-2.22663,-2.38175,Significance
0.69,0.0,0.0,0.0,0.0,posSignificance
0.695,33.16314700093809,104.1979288403772,1062.430638426949,15757.546750340682,xsecBRbrUL
0.695,31.37400000000001,21.035897780852068,23.787937205251602,34.133249672355795,nevtUL
0.695,56.14200000000001,37.80581629125752,44.078177716767605,68.6944368077264,nevtULup
0.695,18.342,12.299940231245506,13.78680446347243,18.000306573664748,nevtULdown
0.695,95.103,63.75869017918554,72.11074684452,103.52196264385448,nevtULupup
0.695,11.277,7.724962462306628,8.549258642492696,10.6655183089844,nevtULdowndown
0.695,20.709000000000003,13.004936805475431,14.395751658007875,20.6068347574822,nevtULobs
0.695,0.0006822190793577974,0.0021435183784717605,0.02185590082897281,0.324157988886,BRbrUL
0.695,0.0012207924891089903,0.0038523415010697547,0.040498184966068926,0.6523800311132852,BRbrULup
0.695,0.00039884179108754767,0.0012533407518160607,0.012667051728872518,0.1709460199148948,BRbrULdown
0.695,0.0020679888157125203,0.006496890487401644,0.06625397226074119,0.9831314491963352,BRbrULupup
0.695,0.00024521529157639705,0.0007871591307137452,0.007854895001585437,0.10128871404433668,BRbrULdowndown
0.695,0.00045031156098746173,0.0013251785753957616,0.013226540741266148,0.19569979935726775,BRbrULobs
0.695,-2.38443,-3.19367,-3.21022,-581.613,Significance
0.695,0.0,0.0,0.0,0.0,posSignificance
0.88,12.544987162654335,35.618702711769956,339.531901292113,3119.8768696812817,xsecBRbrUL
0.88,36.38700000000001,22.03198703577584,23.20154436659909,24.59392946450644,nevtUL
0.88,64.81800000000001,39.593976701820466,42.254170209923494,47.14311189807379,nevtULup
0.88,21.087000000000003,12.881992419883096,13.451735833957894,13.815534191447725,nevtULdown
0.88,110.28600000000002,66.77996070484343,70.33361878393016,74.57030521043572,nevtULupup
0.88,12.789000000000005,8.090995239036959,8.519832686984927,8.55076031119985,nevtULdowndown
0.88,29.61000000000001,18.062989371242693,18.998626903759,19.554017794405826,nevtULobs
0.88,0.00025807048988503217,0.0007327337954765094,0.006984715325887367,0.06418086696306126,BRbrUL
0.88,0.0004597139916279995,0.001316805641707376,0.01272041833011683,0.12302571646070648,BRbrULup
0.88,0.000149557051150292,0.000428425778564288,0.0040495815258959076,0.03605332621794299,BRbrULdown
0.88,0.0007821903989738276,0.00222094965785772,0.021173603674092236,0.19460033196455684,BRbrULupup
0.88,9.070446849533289e-05,0.0002690881054466429,0.0025648553821463822,0.022314254855376168,BRbrULdowndown
0.88,0.00021000541966899729,0.0006007339573208144,0.005719446878567972,0.05102860104023962,BRbrULobs
0.88,-2.41985,,-2.96429,-3.02731,Significance
0.88,0.0,0.0,0.000804432,0.0,posSignificance
0.885,13.591578861099446,38.56369201028021,367.7468806346588,3377.205192179448,xsecBRbrUL
0.885,40.076999999999984,24.25798596392962,25.547502040839014,27.169581913702828,nevtUL
0.885,69.15599999999998,42.2429755575183,45.09812096993106,50.348575267800896,nevtULup
0.885,24.461999999999996,14.945991352003135,15.671694535150655,16.061294450640705,nevtULdown
0.885,117.34199999999996,73.51795746129845,77.42849080249589,82.37222395686071,nevtULupup
0.885,16.280999999999995,10.232994079021015,10.676791893300381,10.826457767643006,nevtULdowndown
0.885,27.96299999999999,17.075990119550756,17.933650446234807,17.959147612346058,nevtULobs
0.885,0.0002796005583359105,0.0007933169448347832,0.00756514266683382,0.06947452293794262,BRbrUL
0.885,0.00048247264546443663,0.0013814860128887687,0.013354484465771822,0.1287448315710517,BRbrULup
0.885,0.00017066119864293845,0.0004887837025929867,0.00464071222305541,0.041069854268214384,BRbrULdown
0.885,0.000818646323733124,0.0024042820987040807,0.02292817428733924,0.2106315430586003,BRbrULupup
0.885,0.00011358576465970402,0.00033465299268259287,0.0031616184536474357,0.027684010409281708,BRbrULdowndown
0.885,0.00019508621934643476,0.0005584417573583462,0.005310524056168693,0.045922797660370385,BRbrULobs
0.885,-2.4148400000000003,-6.13385,-2.63584,-2.88001,Significance
0.885,0.0,0.0,0.0,0.0,posSignificance
0.89,13.311899977470855,39.7397290331942,380.44220108142235,3473.1212252240025,xsecBRbrUL
0.89,42.36299999999998,26.951984667342586,28.475448975733038,30.21598977309647,nevtUL
0.89,72.42299999999996,46.292973664488365,49.58904040969945,55.029199870550954,nevtULup
0.89,26.07299999999999,16.8839903949025,17.765656219373266,18.241127384353927,nevtULdown
0.89,121.32899999999997,79.45195480074591,86.30232997617868,91.5954046009225,nevtULupup
0.89,17.54099999999999,11.792993291109052,12.34776106027362,12.394612197061006,nevtULdowndown
0.89,30.21299999999999,17.903989814637196,18.93263363736317,18.711846812253924,nevtULobs
0.89,0.0002738471155007201,0.0008175099110523856,0.007826305753289345,0.07144766944775538,BRbrUL
0.89,0.0004681639554778616,0.0014041624485139539,0.013629249273269374,0.13012011560270909,BRbrULup
0.89,0.0001685436782675985,0.0005121266450804568,0.004882783677937158,0.04313232991864892,BRbrULdown
0.89,0.0007843069819556423,0.002409943508939379,0.02371967592821617,0.2165832805744123,BRbrULupup
0.89,0.00011339027578306852,0.00035770608418821543,0.0033937078045236987,0.029307865201133237,BRbrULdowndown
0.89,0.00019530587778540843,0.0005430653549822615,0.0052035203970721726,0.044245376565136066,BRbrULobs
0.89,-1.91914,-2.72742,-2.7126799999999998,-2530.15,Significance
