mass,ctau = 1,ctau = 10,ctau = 100,ctau = 1000,what
0.61,9.91311372772996,30.86091548907577,338.5524160600147,5250.5074199546225,xsecBRbrUL
0.61,37.26900000000001,25.487749937125283,30.111512822799106,47.108974732244526,nevtUL
0.61,65.04300000000002,44.79256053568945,55.79883185999918,95.08663406287212,nevtULup
0.61,22.788000000000004,15.569847242664807,17.72077076970785,24.347050118255268,nevtULdown
0.61,113.22900000000004,77.44124021621373,91.49532693960194,143.15981884761743,nevtULupup
0.61,15.723000000000004,10.55389645466181,11.880834972717128,15.090036580159435,nevtULdowndown
0.61,35.91000000000001,24.038764153270346,28.410822737080693,53.998748110485465,nevtULobs
0.61,0.00020392863562404906,0.0006348584877213406,0.006964565744990605,0.10801135182078478,BRbrUL
0.61,0.00035590249931296837,0.0011157099906035002,0.01290584884491087,0.21801442174434174,BRbrULup
0.61,0.00012469145264431105,0.0003878196270331637,0.004098680587847843,0.055822862014468067,BRbrULdown
0.61,0.0006195668111050859,0.0019289356170007872,0.02116217885100044,0.32823651221528266,BRbrULupup
0.61,8.603316262622883e-05,0.0002628804331219017,0.002747947496354994,0.03459840209454832,BRbrULdowndown
0.61,0.00019649245499636696,0.0005987666033558267,0.006571208958716108,0.1238082088008476,BRbrULobs
0.61,-0.423074,-0.25709499999999996,-0.262718,0.213852,Significance
0.61,0.0,0.000478456,0.0,0.213846,posSignificance
0.615,9.556221442606473,29.215252920105623,316.65902821490295,4880.058595271209,xsecBRbrUL
0.615,37.791,25.313763273342914,29.64386766957874,45.955486368575976,nevtUL
0.615,65.961,44.48358400297804,54.92948989507189,92.75597323369585,nevtULup
0.615,23.013,15.404855938447009,17.444979699106547,23.87499636171357,nevtULdown
0.615,114.831,76.90728078637343,90.07140567133258,139.64902199066327,nevtULupup
0.615,15.794999999999998,10.48190197642334,11.694975214376962,14.899478719978829,nevtULdowndown
0.615,35.991,23.59477934876061,27.748195872839517,50.13570083911112,nevtULobs
0.615,0.0001965867893818948,0.0006010045714236912,0.006514183671802771,0.10039062583487192,BRbrUL
0.615,0.0003431256440533238,0.0010561383959552609,0.012070651176942645,0.2026271711753815,BRbrULup
0.615,0.00011971241258621215,0.00036574525648976704,0.0038335011874132273,0.05215537938896992,BRbrULdown
0.615,0.0005973448072692535,0.0018259484703742298,0.019793020487763376,0.3050659197126217,BRbrULupup
0.615,8.216475717199937e-05,0.00024886347150442957,0.002569948612400992,0.032548191989864916,BRbrULdowndown
0.615,0.00018722328429106864,0.0005601921017121749,0.006097613391464883,0.10952238310657754,BRbrULobs
0.615,0.23917600000000003,0.23771199999999998,0.24544499999999997,0.411189,Significance
0.615,0.23917600000000003,0.23771199999999998,0.24544499999999997,0.411189,posSignificance
0.62,8.684152840544552,25.580151432994107,275.3623508325112,4187.642123689127,xsecBRbrUL
0.62,36.03600000000001,23.201792729389464,27.064536999240374,41.297348720941024,nevtUL
0.62,63.32400000000002,41.05163326984297,50.36769425814525,83.35625543463877,nevtULup
0.62,22.02300000000001,14.234872834361651,15.999361670613785,21.679017527141372,nevtULdown
0.62,109.48500000000004,70.49937020179111,82.24043837361994,125.49878420244312,nevtULupup
0.62,15.066000000000004,9.69891335584641,10.783221823370182,13.549759267204905,nevtULdowndown
0.62,37.20600000000001,23.582789325799144,27.799415816132086,48.51273738956942,nevtULobs
0.62,0.00017864694070532933,0.0005262247084076983,0.00566464483812229,0.08614650938351281,BRbrUL
0.62,0.0003139260426580163,0.0009310652844389637,0.010542027720464314,0.17388163316482694,BRbrULup
0.62,0.00010917808788859665,0.00032285185433081576,0.0033486884147782663,0.04522255652407576,BRbrULdown
0.62,0.000542767241178904,0.001598950174241132,0.01721303692470763,0.26179119303688003,BRbrULupup
0.62,7.468905562955079e-05,0.00021997471971581183,0.002256943166690639,0.028264876560095287,BRbrULdowndown
0.62,0.00018444716605290495,0.0005348658433918952,0.005818455985782709,0.1011978520701318,BRbrULobs
0.62,0.43799899999999997,0.390042,0.408121,0.514887,Significance
0.62,0.43799899999999997,0.39004099999999997,0.408115,0.514884,posSignificance
0.625,7.76815924797274,22.135979457247814,242.38723775494026,3917.2971613739214,xsecBRbrUL
0.625,33.74999999999999,20.97582063799118,24.9560714542448,40.37339852965867,nevtUL
0.625,60.38999999999999,37.69767765117236,46.74164200378566,81.48759336261384,nevtULup
0.625,20.439,12.596892285315356,14.553708977884106,21.300880801642197,nevtULdown
0.625,102.54599999999998,63.73445501346146,75.83406232045878,122.68542648787668,nevtULupup
0.625,13.706999999999995,8.357928532243053,9.65248052160574,13.247708085161012,nevtULdowndown
0.625,33.020999999999994,19.802830668103518,23.60328440786687,38.494524034604275,nevtULobs
0.625,0.00015980348458205168,0.0004553725714142733,0.004986293917901619,0.08058508026779951,BRbrUL
0.625,0.00028594170174548454,0.0008183941264862355,0.009339112755127514,0.16264878586161371,BRbrULup
0.625,9.677699026289051e-05,0.0002734710279417239,0.0029078723665455115,0.04251644032181698,BRbrULdown
0.625,0.00048554690755410587,0.0013836370537322993,0.015151860917354413,0.24487943302449405,BRbrULupup
0.625,6.490152187159059e-05,0.0001814456498798864,0.001928593008149929,0.026442352100302668,BRbrULdowndown
0.625,0.00015635172931507938,0.00042990765788123835,0.004716003225957674,0.07683485716270587,BRbrULobs
0.625,-0.0038335,-0.0146868,-0.00375142,-0.395058,Significance
0.625,4.54077e-05,3.86753e-05,0.0,4.1265200000000006e-05,posSignificance
0.63,6.2726754681894406,17.31393235856276,187.2487681835202,2930.8786987685303,xsecBRbrUL
