mass,ctau = 1,ctau = 10,ctau = 100,ctau = 1000,what
1.74,2.133007265162289e-06,3.120087334008157e-05,0.006489421684955956,0.6294846137010068,BRbrULdowndown
1.74,7.29350871313557e-06,0.0001064791709225006,0.0276505793532906,2.6821518322912468,BRbrULobs
1.74,-30.7802,-21.4417,-37.1902,-37.1902,Significance
1.74,0.0,0.0,0.0,0.0,posSignificance
1.75,0.3487405698173091,5.10100310877126,1285.9605133267526,124740.29216545408,xsecBRbrUL
1.75,1.89,1.935,2.637,2.637,nevtUL
1.75,3.7260000000000004,3.738,5.307,5.307,nevtULup
1.75,1.0170000000000001,1.005,1.194,1.194,nevtULdown
1.75,5.715,5.862,7.997999999999999,7.997999999999999,nevtULupup
1.75,0.5579999999999999,0.5670000000000001,0.627,0.627,nevtULdowndown
1.75,1.9080000000000001,1.935,2.64,2.64,nevtULobs
1.75,7.1741523947877565e-06,0.0001049358085518468,0.02645426857310741,2.5661077122002784,BRbrUL
1.75,1.414332900686729e-05,0.00020271320535752112,0.05323959170173721,5.164328262664725,BRbrULup
1.75,3.86037724100484e-06,5.45015439765406e-05,0.011978155736173777,1.1619008753762352,BRbrULdown
1.75,2.169327033662012e-05,0.00031789855800047856,0.08023558591115397,7.782984255660915,BRbrULupup
1.75,2.1180830879849564e-06,3.074863227333185e-05,0.006290036554925425,0.6101439270191789,BRbrULdowndown
1.75,7.242477655690497e-06,0.0001049358085518468,0.02648436444179126,2.5690270611333843,BRbrULobs
1.75,-30.7488,-21.3965,-37.1281,-37.1281,Significance
1.75,0.0,0.0,0.0,0.0,posSignificance
1.76,0.3463174635904136,5.0281229789440856,1236.5004935834156,119942.5886206289,xsecBRbrUL
1.76,1.89,1.935,2.637,2.637,nevtUL
1.76,3.7260000000000004,3.738,5.307,5.307,nevtULup
1.76,1.0170000000000001,1.005,1.194,1.194,nevtULdown
1.76,5.715,5.862,7.997999999999999,7.997999999999999,nevtULupup
1.76,0.5579999999999999,0.5670000000000001,0.627,0.627,nevtULdowndown
1.76,1.9080000000000001,1.935,2.631,2.631,nevtULobs
1.76,7.124305216555484e-06,0.00010343654748736564,0.025436796704910968,2.467411261731036,BRbrUL
1.76,1.4045058855495097e-05,0.00019981695840194975,0.05119191509782425,4.965700252562233,BRbrULup
1.76,3.8335547117655685e-06,5.3722857997313956e-05,0.01151745743862863,1.117212380169457,BRbrULdown
1.76,2.154254196434634e-05,0.00031335661052761624,0.07714960183764807,7.483638707366262,BRbrULupup
1.76,2.1033663020306664e-06,3.030931391490249e-05,0.006048112072043678,0.5866768529030564,BRbrULdowndown
1.76,7.19215574242744e-06,0.00010343654748736564,0.0253789200343651,2.4617971291673713,BRbrULobs
1.76,-30.7175,-21.3514,-37.0654,-37.0654,Significance
1.76,0.0,0.0,0.0,0.0,posSignificance
1.77,0.34392779729018125,4.957296050968856,1183.9311176922236,114843.27239772347,xsecBRbrUL
1.77,1.89,1.935,2.6220000000000003,2.6220000000000003,nevtUL
1.77,3.7260000000000004,3.738,5.277000000000001,5.277,nevtULup
1.77,1.0170000000000001,1.005,1.1880000000000002,1.1880000000000002,nevtULdown
1.77,5.715,5.862,7.953000000000001,7.952999999999999,nevtULupup
1.77,0.5579999999999999,0.5670000000000001,0.624,0.624,nevtULdowndown
1.77,1.9080000000000001,1.932,2.625,2.625,nevtULobs
1.77,7.075145951203772e-06,0.00010197952407533438,0.02435536039785939,2.3625101551247667,BRbrUL
1.77,1.3948144875230291e-05,0.00019700230542304904,0.04901725279157285,4.754754419753391,BRbrULup
1.77,3.8071023451715524e-06,5.2966109403468246e-05,0.011035151850746359,1.0704279421389102,BRbrULdown
1.77,2.139389370959236e-05,0.00030894262022202075,0.0738742110008298,7.165920390429927,BRbrULupup
1.77,2.088852614164923e-06,2.9882372170911933e-05,0.005796241376149603,0.5622449797093265,BRbrULdowndown
1.77,7.1425282935961865e-06,0.00010182141628607027,0.02438322694293703,2.365213255988753,BRbrULobs
1.77,-30.6869,-21.3064,-37.001999999999995,-37.001999999999995,Significance
1.77,0.0,0.0,0.0,0.0,posSignificance
1.78,0.34157088343196657,4.888436764887737,1141.6478634889295,110741.72695494763,xsecBRbrUL
1.78,1.89,1.935,2.6220000000000003,2.6220000000000003,nevtUL
1.78,3.7260000000000004,3.738,5.277,5.277,nevtULup
1.78,1.0170000000000001,1.005,1.1880000000000002,1.1880000000000002,nevtULdown
1.78,5.715,5.862,7.952999999999999,7.952999999999999,nevtULupup
1.78,0.5579999999999999,0.5670000000000001,0.624,0.624,nevtULdowndown
1.78,1.9080000000000001,1.932,2.616,2.616,nevtULobs
1.78,7.026660456071741e-06,0.00010056297821030633,0.02348552609793584,2.2781347924417394,BRbrUL
1.78,1.3852559184827146e-05,0.0001942658462791344,0.04726663662044524,4.584941761905057,BRbrULup
1.78,3.781012531124317e-06,5.223038403170949e-05,0.010641039284648277,1.0321983727768065,BRbrULdown
1.78,2.1247282807645498e-05,0.00030465125491928454,0.07123584632222874,6.909994662200288,BRbrULupup
1.78,2.074537848935466e-06,2.946729128953161e-05,0.005589232755572831,0.5421648018625649,BRbrULdowndown
1.78,7.093581031843852e-06,0.0001004070666161818,0.0234317834752861,2.272921669346907,BRbrULobs
1.78,-30.6571,-21.2614,-37.1739,-37.1739,Significance
1.78,0.0,0.0,0.0,0.0,posSignificance
1.79,0.33924605324800144,4.8214642494938085,1095.9747421452157,106311.35880485227,xsecBRbrUL
1.79,1.89,1.935,2.6069999999999998,2.6069999999999998,nevtUL
1.79,3.7260000000000004,3.738,5.247000000000001,5.247000000000001,nevtULup
1.79,1.0170000000000001,1.005,1.179,1.179,nevtULdown
1.79,5.715,5.862,7.9079999999999995,7.9079999999999995,nevtULupup
1.79,0.5579999999999999,0.5670000000000001,0.621,0.621,nevtULdowndown
1.79,1.9080000000000001,1.932,2.61,2.61,nevtULobs
1.79,6.978834973534662e-06,9.918524624195511e-05,0.022545956798507648,2.1869950197148427,BRbrUL
1.79,1.3758274662111193e-05,0.00019160436715887763,0.04537730545522425,4.401673520691896,BRbrULup
1.79,3.7552778667115083e-06,5.15148178155891e-05,0.010196272752374572,0.989055285095435,BRbrULdown
1.79,2.1102667658069096e-05,0.0003004774746616749,0.06839026711261928,6.63396878247218,BRbrULupup
1.79,2.0604179445673758e-06,2.9063583782526378e-05,0.0053705558772049284,0.5209527837525574,BRbrULdowndown
1.79,7.0453000685207075e-06,9.90314706663862e-05,0.02257190151289028,2.189511699829589,BRbrULobs
1.79,-30.6281,-21.2164,-37.1067,-37.1067,Significance
1.79,0.0,0.0,0.0,0.0,posSignificance
1.8,0.33695265605473834,4.75630200548797,1059.4422507403751,102767.64684469052,xsecBRbrUL
1.8,1.89,1.935,2.6069999999999998,2.6069999999999998,nevtUL
1.8,3.7260000000000004,3.738,5.247000000000001,5.247000000000001,nevtULup
1.8,1.0170000000000001,1.005,1.179,1.179,nevtULdown
1.8,5.715,5.862,7.9079999999999995,7.9079999999999995,nevtULupup
1.8,0.5579999999999999,0.5670000000000001,0.621,0.621,nevtULdowndown
1.8,1.9080000000000001,1.932,2.6010000000000004,2.6010000000000004,nevtULobs
1.8,6.931656117989215e-06,9.78447544571045e-05,0.02179442490522406,2.114095185724348,BRbrUL
1.8,1.3665264918321594e-05,0.00018901482799000345,0.043864728606716766,4.254951070002168,BRbrULup
1.8,3.72989114920372e-06,5.081859340020157e-05,0.009856396993962091,0.956086775592254,BRbrULdown
1.8,2.096000778534834e-05,0.00029641651195222045,0.06611059154219864,6.412836489723108,BRbrULupup
1.8,2.046488949120625e-06,2.8670788515337597e-05,0.005191537347964764,0.5035876909608055,BRbrULdowndown
1.8,6.997671890541493e-06,9.769305716337256e-05,0.0217442651240843,2.1092296041691707,BRbrULobs
1.8,-30.5999,-21.1715,-37.0388,-37.0388,Significance
1.8,0.0,0.0,0.0,0.0,posSignificance
1.81,0.3346900586456834,4.692877613986113,1019.3675763462088,98880.3372884806,xsecBRbrUL
1.81,1.89,1.935,2.592,2.592,nevtUL
1.81,3.7260000000000004,3.738,5.2170000000000005,5.2170000000000005,nevtULup
1.81,1.0170000000000001,1.005,1.1819999999999995,1.182,nevtULdown
1.81,5.715,5.862,7.862999999999999,7.862999999999999,nevtULupup
1.81,0.5579999999999999,0.5670000000000001,0.6269999999999999,0.627,nevtULdowndown
1.81,1.9080000000000001,1.932,2.5949999999999998,2.595,nevtULobs
1.81,6.885110863363075e-06,9.654001308325356e-05,0.020970024631330318,2.0341269985513604,BRbrUL
1.81,1.3573504273487205e-05,0.00018649435085540145,0.042207028742920635,4.094151447315759,BRbrULup
1.81,3.704845369333464e-06,5.014093702773635e-05,0.009562719565676094,0.927599580357912,BRbrULdown
1.81,2.081926380112168e-05,0.00029246385358864716,0.06361392888740366,6.170656091670272,BRbrULupup
1.81,2.0327470168024315e-06,2.8288468949976616e-05,0.005072610124939857,0.4920515540477249,BRbrULdowndown
1.81,6.950683347776056e-06,9.639033864436479e-05,0.02099429549317213,2.0364813122070906,BRbrULobs
1.81,-30.5725,-21.1267,-36.9703,-36.9703,Significance
1.81,0.0,0.0,0.0,0.0,posSignificance
1.82,0.3324576447085282,4.631122468041387,987.5123395853897,95790.32674821556,xsecBRbrUL
1.82,1.89,1.935,2.592,2.592,nevtUL
1.82,3.7260000000000004,3.738,5.2170000000000005,5.2170000000000005,nevtULup
1.82,1.0170000000000001,1.005,1.182,1.182,nevtULdown
1.82,5.715,5.862,7.862999999999999,7.862999999999999,nevtULupup
1.82,0.5579999999999999,0.5670000000000001,0.627,0.627,nevtULdowndown
1.82,1.9080000000000001,1.932,2.5860000000000003,2.5860000000000003,nevtULobs
1.82,6.839186531124387e-06,9.52696107655596e-05,0.020314711361601248,1.9705605298466295,BRbrUL
1.82,1.3482967732788075e-05,0.00018404020932385624,0.04088805909470436,3.96620921458714,BRbrULup
1.82,3.680133704843122e-06,4.948111566893407e-05,0.009263884579248715,0.8986120934717269,BRbrULdown
1.82,2.0680397367923734e-05,0.0002886152239316333,0.0616259936096723,5.977823088805574,BRbrULupup
1.82,2.0191884044271997e-06,2.791621152665235e-05,0.004914091058535487,0.4766749429837334,BRbrULdowndown
1.82,6.904321640944619e-06,9.512190594266726e-05,0.020267686566782725,1.9659990471386517,BRbrULobs
1.82,-30.5458,-21.0819,-36.9012,-36.9012,Significance
1.82,0.0,0.0,0.0,0.0,posSignificance
1.83,0.3302548142654546,4.5709715250890754,952.0461276137484,92350.04565288124,xsecBRbrUL
1.83,1.89,1.935,2.577,2.577,nevtUL
1.83,3.7260000000000004,3.738,5.187,5.187,nevtULup
1.83,1.0170000000000001,1.005,1.173,1.173,nevtULdown
1.83,5.715,5.862,7.818,7.818,nevtULupup
1.83,0.5579999999999999,0.5670000000000001,0.624,0.624,nevtULdowndown
1.83,1.9080000000000001,1.932,2.58,2.58,nevtULobs
1.83,6.793870778767939e-06,9.403220947423255e-05,0.019585114545022972,1.899788434498603,BRbrUL
1.83,1.3393630963856794e-05,0.00018164981861223842,0.039421027995744734,3.8239047767730896,BRbrULup
1.83,3.6557495142894136e-06,4.883843437808978e-05,0.008914761102565755,0.8647465400337063,BRbrULdown
1.83,2.054337116436972e-05,0.00028486656947697734,0.059416540750092985,5.763502514904957,BRbrULupup
1.83,2.0058094680172007e-06,2.7553624171519305e-05,0.004742379307758765,0.4600186197621762,BRbrULdowndown
1.83,6.8585743099943e-06,9.388642310295468e-05,0.019607914445541046,1.9020000624782285,BRbrULobs
1.83,-30.5199,-21.0372,-36.8315,-36.8315,Significance
1.83,0.0,0.0,0.0,0.0,posSignificance
1.84,0.3280809831355431,4.512363078436201,924.0447709192264,89633.86783956118,xsecBRbrUL
1.84,1.89,1.935,2.577,2.577,nevtUL
1.84,3.7260000000000004,3.738,5.187,5.187,nevtULup
1.84,1.0170000000000001,1.005,1.173,1.173,nevtULdown
1.84,5.715,5.862,7.818,7.818,nevtULupup
1.84,0.5579999999999999,0.5670000000000001,0.624,0.624,nevtULdowndown
1.84,1.9080000000000001,1.932,2.571,2.571,nevtULobs
1.84,6.749151588756037e-06,9.282653980370992e-05,0.01900908176428701,1.8439123040721728,BRbrUL
1.84,1.3305470274976188e-05,0.0001793207265045311,0.03826158599586989,3.71143698922094,BRbrULup
1.84,3.631686331092534e-06,4.821223385153927e-05,0.008652562246607938,0.839312818268009,BRbrULdown
1.84,2.0408148851714685e-05,0.00028121404461464993,0.057668995433913774,5.593987735054811,BRbrULupup
1.84,1.992606659537496e-06,2.720033491922663e-05,0.004602897563412919,0.4464886603574063,BRbrULdowndown
1.84,6.813429222934666e-06,9.268262268773516e-05,0.01896482313386957,1.8396191438764289,BRbrULobs
1.84,-30.4948,-20.9925,-36.7612,-36.7612,Significance
1.84,0.0,0.0,0.0,0.0,posSignificance
1.85,0.32593558241827386,4.455238546108181,892.4185587364262,86566.07306135035,xsecBRbrUL
1.85,1.89,1.935,2.5620000000000003,2.5620000000000003,nevtUL
1.85,3.7260000000000004,3.738,5.16,5.159999999999998,nevtULup
1.85,1.0170000000000001,1.005,1.167,1.1669999999999998,nevtULdown
1.85,5.715,5.862,7.776000000000002,7.776,nevtULupup
1.85,0.5579999999999999,0.5670000000000001,0.6210000000000001,0.621,nevtULdowndown
1.85,1.9080000000000001,1.932,2.5650000000000004,2.5650000000000004,nevtULobs
1.85,6.7050172578933025e-06,9.165139662889408e-05,0.01835847989715076,1.780802849194732,BRbrUL
1.85,1.3218462594132507e-05,0.00017705060496062328,0.03697492438302026,3.5866286892446584,BRbrULup
1.85,3.607937857818776e-06,4.7601888171596145e-05,0.008362352084299349,0.811161953555914,BRbrULdown
1.85,2.0274695041724986e-05,0.00027765399846954895,0.05572035116324914,5.404966024722184,BRbrULupup
1.85,1.9795765237589743e-06,2.6855990640094546e-05,0.004449889155398369,0.4316465922521188,BRbrULdowndown
1.85,6.768874565111333e-06,9.150930144032216e-05,0.018379976946210654,1.7828880984326652,BRbrULobs
1.85,-30.4703,-20.9479,-36.855,-36.855,Significance
1.85,0.0,0.0,0.0,0.0,posSignificance
1.86,0.32381805799716223,4.399542275533626,867.6291543270813,84161.4599207573,xsecBRbrUL
1.86,1.89,1.935,2.5620000000000003,2.5620000000000003,nevtUL
1.86,3.7260000000000004,3.738,5.159999999999998,5.159999999999998,nevtULup
1.86,1.0170000000000001,1.005,1.1669999999999998,1.1669999999999998,nevtULdown
1.86,5.715,5.862,7.776,7.776,nevtULupup
1.86,0.5579999999999999,0.5670000000000001,0.621,0.621,nevtULdowndown
1.86,1.9080000000000001,1.932,2.556,2.556,nevtULobs
1.86,6.661456387115641e-06,9.050563508720565e-05,0.017848522122229902,1.7313361033837673,BRbrUL
1.86,1.313258544888512e-05,0.00017483724235450884,0.03594784315015858,3.4870001145434175,BRbrULup
1.86,3.5844979606860352e-06,4.700680271971145e-05,0.008130064526402145,0.7886296770682498,BRbrULdown
1.86,2.0142975265802054e-05,0.000274182962729302,0.05417256363093666,5.254828079591012,BRbrULupup
1.86,1.9667156952436647e-06,2.6520255862762577e-05,0.004326281123303971,0.4196564091340044,BRbrULdowndown
1.86,6.724898828897693e-06,9.036531627311691e-05,0.01780672230461344,1.7272814520877864,BRbrULobs
1.86,-30.4466,-20.9033,-36.5257,-36.5257,Significance
1.86,0.0,0.0,0.0,0.0,posSignificance
1.87,0.32172787006261644,4.345221362698419,840.2257143619432,81503.28101700022,xsecBRbrUL
1.87,1.89,1.935,2.5500000000000003,2.5500000000000003,nevtUL
1.87,3.7260000000000004,3.738,5.130000000000001,5.130000000000001,nevtULup
1.87,1.0170000000000001,1.005,1.176,1.176,nevtULdown
1.87,5.715,5.862,7.731,7.731,nevtULupup
1.87,0.5579999999999999,0.5670000000000001,0.618,0.618,nevtULdowndown
1.87,1.9080000000000001,1.932,2.5500000000000003,2.5500000000000003,nevtULobs
1.87,6.6184578716746825e-06,8.938816685829295e-05,0.01728478944680787,1.6766531034731085,BRbrUL
1.87,1.3047816947015804e-05,0.00017267853628749304,0.03477292935769583,3.3730315375753124,BRbrULup
1.87,3.5613606642820907e-06,4.642641224422967e-05,0.00797133819193963,0.7732329606605393,BRbrULdown
1.87,2.001295594530201e-05,0.00027079764037380534,0.052403414593439855,5.083217703117882,BRbrULupup
1.87,1.954020895446811e-06,2.619281168405793e-05,0.004189019560049907,0.40634181095936506,BRbrULdowndown
1.87,6.6814908037858705e-06,8.924958055308629e-05,0.01728478944680787,1.6766531034731085,BRbrULobs
1.87,-30.4236,-20.8588,-36.6763,-36.6763,Significance
1.87,0.0,0.0,0.0,0.0,posSignificance
1.88,0.3196644926531573,4.292225484533773,818.1145113524188,79358.45783234238,xsecBRbrUL
1.88,1.89,1.935,2.5500000000000003,2.5500000000000003,nevtUL
1.88,3.7260000000000004,3.738,5.130000000000001,5.130000000000001,nevtULup
1.88,1.0170000000000001,1.005,1.161,1.161,nevtULdown
1.88,5.715,5.862,7.731,7.731000000000001,nevtULupup
1.88,0.5579999999999999,0.5670000000000001,0.618,0.6180000000000001,nevtULdowndown
1.88,1.9080000000000001,1.932,2.541,2.5410000000000004,nevtULobs
1.88,6.57601089169992e-06,8.829795671598585e-05,0.016829926566628725,1.632530653381712,BRbrUL
1.88,1.29641357579227e-05,0.00017057248692731527,0.03385785226933544,3.284267549744385,BRbrULup
1.88,3.5385201464861466e-06,4.586017906954304e-05,0.007662566566218019,0.7432816033632028,BRbrULdown
1.88,1.9884604362997376e-05,0.0002674948952295137,0.05102437736729672,4.949448816193732,BRbrULupup
1.88,1.941488929930452e-06,2.587335475863771e-05,0.00407878220320649,0.3956486054078031,BRbrULdowndown
1.88,6.638639566858966e-06,8.816106065906181e-05,0.016770526825805328,1.6267687804874236,BRbrULobs
1.88,-30.4013,-20.8143,-36.9722,-36.9722,Significance
1.88,0.0,0.0,0.0,0.0,posSignificance
1.89,0.3176274132141781,4.240506743421995,792.4481737413627,76868.78072387671,xsecBRbrUL
1.89,1.89,1.935,2.535,2.535,nevtUL
1.89,3.7260000000000004,3.738,5.1000000000000005,5.1,nevtULup
1.89,1.0170000000000001,1.005,1.17,1.17,nevtULdown
1.89,5.715,5.862,7.686,7.685999999999997,nevtULupup
1.89,0.5579999999999999,0.5670000000000001,0.615,0.615,nevtULdowndown
1.89,1.9080000000000001,1.932,2.535,2.535,nevtULobs
1.89,6.534104903121701e-06,8.723401932953023e-05,0.016301928870420763,1.5813140054324812,BRbrUL
1.89,1.2881521094725639e-05,0.00016851719082882892,0.032796779975994436,3.1813417860771813,BRbrULup
1.89,3.515970733584533e-06,4.5307591434717246e-05,0.007523967170963428,0.7298372332765298,BRbrULdown
1.89,1.9757888635629898e-05,0.0002642717422789179,0.04942667664617514,4.794469209370433,BRbrULupup
1.89,1.929116685683549e-06,2.556159636167629e-05,0.003954905820634623,0.3836323918504837,BRbrULdowndown
1.89,6.596334473627622e-06,8.709877278793404e-05,0.016301928870420763,1.5813140054324812,BRbrULobs
1.89,-30.3796,-20.7699,-36.7382,-36.7382,Significance
1.89,0.0,0.0,0.0,0.0,posSignificance
1.9,0.3156161321734705,4.190019522810133,772.6369693978285,74947.06120577981,xsecBRbrUL
1.9,1.89,1.935,2.535,2.5350000000000006,nevtUL
1.9,3.7260000000000004,3.738,5.1000000000000005,5.1000000000000005,nevtULup
1.9,1.0170000000000001,1.005,1.17,1.1700000000000002,nevtULdown
1.9,5.715,5.862,7.686,7.686000000000001,nevtULupup
1.9,0.5579999999999999,0.5670000000000001,0.615,0.6150000000000001,nevtULdowndown
1.9,1.9080000000000001,1.932,2.526,2.526,nevtULobs
1.9,6.492729628939113e-06,8.619541629332911e-05,0.015894380648660243,1.5417811552966696,BRbrUL
1.9,1.2799952697051393e-05,0.00016651083519610553,0.03197686047659457,3.1018082414252524,BRbrULup
1.9,3.4937068955719978e-06,4.476816195079884e-05,0.007335867991689342,0.7115913024446167,BRbrULdown
1.9,1.9632777687506367e-05,0.0002611253386622715,0.04819100973002076,4.674607479136173,BRbrULupup
1.9,1.9169011285439282e-06,2.525726151851039e-05,0.003856033175118757,0.3740415820542216,BRbrULdowndown
1.9,6.554565149214722e-06,8.606177998899836e-05,0.015837950894878015,1.5363073760470956,BRbrULobs
1.9,-30.3586,-20.7255,-36.6933,-36.6933,Significance
1.9,0.0,0.0,0.0,0.0,posSignificance
1.91,0.3136301625327743,4.1407203530165555,749.33185659596,72686.426800814,xsecBRbrUL
1.91,1.89,1.935,2.52,2.52,nevtUL
1.91,3.7260000000000004,3.738,5.07,5.07,nevtULup
1.91,1.0170000000000001,1.005,1.17,1.17,nevtULdown
1.91,5.715,5.862,7.640999999999999,7.640999999999999,nevtULupup
1.91,0.5579999999999999,0.5670000000000001,0.621,0.621,nevtULdowndown
1.91,1.9080000000000001,1.932,2.52,2.52,nevtULobs
1.91,6.451875050817501e-06,8.518125336636903e-05,0.015414957130754341,1.495276282810451,BRbrUL
1.91,1.2719410814468789e-05,0.0001645516925496059,0.031013425655922425,3.0083534737495987,BRbrULup
1.91,3.4717232416303688e-06,4.4241426167028884e-05,0.007156944382135944,0.6942354170191379,BRbrULdown
1.91,1.950924122509101e-05,0.00025805297531455046,0.04674035215718012,4.533891300378833,BRbrULupup
1.91,1.904839300717548e-06,2.496008819572673e-05,0.0037986858643644624,0.3684787982640041,BRbrULdowndown
1.91,6.513321479872905e-06,8.504918940766148e-05,0.015414957130754341,1.495276282810451,BRbrULobs
1.91,-30.3383,-20.6812,-36.4623,-36.4623,Significance
1.91,0.0,0.0,0.0,0.0,posSignificance
1.92,0.3116690294746526,4.092567786400784,731.4906219151038,70955.7975912708,xsecBRbrUL
1.92,1.89,1.935,2.52,2.52,nevtUL
1.92,3.7260000000000004,3.738,5.07,5.07,nevtULup
1.92,1.0170000000000001,1.005,1.161,1.161,nevtULdown
1.92,5.715,5.862,7.640999999999999,7.640999999999999,nevtULupup
1.92,0.5579999999999999,0.5670000000000001,0.609,0.609,nevtULdowndown
1.92,1.9080000000000001,1.932,2.5140000000000002,2.5140000000000002,nevtULobs
1.92,6.411531401001274e-06,8.419067790426355e-05,0.015047934341926856,1.4596744665530597,BRbrUL
1.92,1.2639876190545367e-05,0.00016263811576544554,0.03027501075935285,2.936726010088894,BRbrULup
1.92,3.450014515776876e-06,4.372694123709813e-05,0.006932798321816302,0.672492879233374,BRbrULdown
1.92,1.9387249712551468e-05,0.0002550520691859395,0.04562748662962821,4.42594150751267,BRbrULupup
1.92,1.892928318390852e-06,2.4669826548691172e-05,0.0036365841326323244,0.35275466275032274,BRbrULdowndown
1.92,6.4725936048203325e-06,8.406014972146624e-05,0.015012105926827031,1.4561990511565046,BRbrULobs
1.92,-30.3187,-20.6369,-36.1016,-36.1016,Significance
1.92,0.0,0.0,0.0,0.0,posSignificance
1.93,0.309732269984024,4.0141616433048055,710.2263596501299,68893.12905664086,xsecBRbrUL
1.93,1.89,1.92,2.5050000000000003,2.5050000000000003,nevtUL
1.93,3.7260000000000004,3.738,5.04,5.04,nevtULup
1.93,1.0170000000000001,1.002,1.161,1.161,nevtULdown
1.93,5.715,5.82,7.595999999999999,7.595999999999999,nevtULupup
1.93,0.5579999999999999,0.57,0.615,0.615,nevtULdowndown
1.93,1.9080000000000001,1.932,2.5050000000000003,2.5050000000000003,nevtULobs
1.93,6.371689154528201e-06,8.257773789113931e-05,0.01461049439012666,1.4172420692695409,BRbrUL
1.93,1.2561330047498453e-05,0.00016076853345681186,0.0293959647609734,2.8514570974524887,BRbrULup
1.93,3.4285755926746982e-06,4.309525696193833e-05,0.006771570453867086,0.6568535099488768,BRbrULdown
1.93,1.9266774348216226e-05,0.00025031376798251607,0.04430391831832418,4.297553196874822,BRbrULupup
1.93,1.8811653694321354e-06,2.4515265936431986e-05,0.0035870076047616346,0.34794565772485725,BRbrULdowndown
1.93,6.43237190838085e-06,8.309384875295893e-05,0.01461049439012666,1.4172420692695409,BRbrULobs
1.93,-30.2997,-20.5927,-35.4289,-35.4289,Significance
1.93,0.0,0.0,0.0,0.0,posSignificance
1.94,0.3078194324837191,3.968541859670492,694.0848514762632,67327.37612353537,xsecBRbrUL
1.94,1.89,1.92,2.5050000000000003,2.5050000000000003,nevtUL
1.94,3.7260000000000004,3.738,5.040000000000001,5.04,nevtULup
1.94,1.0170000000000001,1.002,1.161,1.161,nevtULdown
1.94,5.715,5.82,7.596,7.595999999999999,nevtULupup
1.94,0.5579999999999999,0.57,0.6150000000000001,0.615,nevtULdowndown
1.94,1.9080000000000001,1.932,2.499,2.499,nevtULobs
1.94,6.332339021732233e-06,8.163926583386976e-05,0.014278437699441962,1.385032022240687,BRbrUL
1.94,1.2483754071414976e-05,0.0001589414456703152,0.028727874652769457,2.7866512543285684,BRbrULup
1.94,3.407401473598773e-06,4.2605491857050785e-05,0.006617671125370106,0.6419250210864024,BRbrULdown
1.94,1.914778704190461e-05,0.00024746902455891767,0.04329701108381682,4.199881533309484,BRbrULupup
1.94,1.869547711178088e-06,2.4236657044430084e-05,0.003505484704653416,0.3400378018674741,BRbrULdowndown
1.94,6.392647012415398e-06,8.214951124533144e-05,0.014244237848664854,1.3817145802712485,BRbrULobs
1.94,-30.2813,-20.5485,-36.5982,-36.5982,Significance
1.94,0.0,0.0,0.0,0.0,posSignificance
1.95,0.3059300764834583,3.923947335497208,674.5969068772623,65437.01333417199,xsecBRbrUL
1.95,1.89,1.92,2.49,2.49,nevtUL
1.95,3.7260000000000004,3.738,5.010000000000002,5.010000000000002,nevtULup
1.95,1.0170000000000001,1.002,1.155,1.155,nevtULdown
1.95,5.715,5.82,7.550999999999998,7.550999999999998,nevtULupup
1.95,0.5579999999999999,0.57,0.6120000000000001,0.6120000000000001,nevtULdowndown
1.95,1.9080000000000001,1.932,2.49,2.49,nevtULobs
1.95,6.293471941022416e-06,8.072188500674149e-05,0.013877539448665878,1.3461442302655997,BRbrUL
1.95,1.240713039801562e-05,0.00015715541987249983,0.02792227816779761,2.7085070657151227,BRbrULup
1.95,3.3864872825501563e-06,4.2126733737893214e-05,0.006437171912935378,0.6244162995810312,BRbrULdown
1.95,1.903026039309159e-05,0.00024468821392668514,0.04208405637625543,4.08222292479339,BRbrULupup
1.95,1.8580726683018559e-06,2.396430961137638e-05,0.003410865117503421,0.330859545752027,BRbrULdowndown
1.95,6.353409769032153e-06,8.122639678803362e-05,0.013877539448665878,1.3461442302655997,BRbrULobs
1.95,-30.2636,-20.5044,-36.4912,-36.4912,Significance
1.95,0.0,0.0,0.0,0.0,posSignificance
1.96,0.3040637722416781,3.8803438923119753,659.9317567277567,64014.46956603778,xsecBRbrUL
1.96,1.89,1.92,2.49,2.49,nevtUL
1.96,3.7260000000000004,3.738,5.010000000000002,5.01,nevtULup
1.96,1.0170000000000001,1.002,1.155,1.1549999999999998,nevtULdown
1.96,5.715,5.82,7.550999999999998,7.5509999999999975,nevtULupup
1.96,0.5579999999999999,0.57,0.6120000000000001,0.612,nevtULdowndown
1.96,1.9080000000000001,1.932,2.484,2.4839999999999995,nevtULobs
1.96,6.2550790719261006e-06,7.98248923037927e-05,0.013575853808477487,1.3168802252598253,BRbrUL
1.96,1.2331441598940027e-05,0.00015540908720394642,0.02731527212067157,2.6496264773300098,BRbrULup
1.96,3.365828262512616e-06,4.1658615671041824e-05,0.0062972333930889565,0.6108420321988346,BRbrULdown
1.96,1.891416766987178e-05,0.00024196920479587164,0.04116918558546727,3.9934789481674455,BRbrULupup
1.96,1.8467376307591344e-06,2.3698014902688454e-05,0.003336715875818564,0.3236669469313306,BRbrULdowndown
1.96,6.314651253563493e-06,8.03237978806914e-05,0.01354314090773417,1.3137070198977532,BRbrULobs
1.96,-30.2465,-20.4603,-36.4634,-36.4634,Significance
1.96,0.0,0.0,0.0,0.0,posSignificance
