mass,ctau = 0.1,ctau = 0.2,ctau = 0.5,ctau = 1,ctau = 0.8,ctau = 2,ctau = 5,ctau = 8,ctau = 10,ctau = 20,ctau = 50,ctau = 80,ctau = 100,what
0.63,3709.053904397311,2860.1405187687383,676.3284575591017,330.8384304357682,404.9710813557949,206.87136261019413,155.8408616284536,141.76994344435792,137.88429970032985,130.2205127535351,124.90026484856773,123.5999395559638,123.17004710649887,nevtULobs
0.63,6.139581821770861e-08,2.555353692133692e-08,4.5652803916960975e-09,2.1294705672520985e-09,2.584006081314771e-09,1.7299810294637054e-09,2.0555146474278305e-09,2.6494213604342314e-09,3.07061083738698e-09,4.919110002086833e-09,1.0963072967646292e-08,1.7070115492948397e-08,2.1107331133756774e-08,BRbrUL
0.63,1.0397818048614184e-07,4.8675191878215124e-08,8.787076741083317e-09,3.911966190727567e-09,4.757337506761595e-09,3.095389447144197e-09,3.694195839686357e-09,4.77210190205518e-09,5.518555506916756e-09,8.840642884946726e-09,1.970292072233994e-08,3.0678614377180233e-08,3.793452349386107e-08,BRbrULup
0.63,3.9833768427592016e-08,1.4161770161804921e-08,2.7228972476575537e-09,1.2855663337072253e-09,1.5599702318128382e-09,1.0580412942354881e-09,1.2663714301189618e-09,1.6322593518468066e-09,1.877908869263888e-09,3.008398952902421e-09,6.70475747235441e-09,1.0439474195727092e-08,1.2908632397824188e-08,BRbrULdown
0.63,1.8653422902052642e-07,7.764786610784987e-08,1.3872416379316101e-08,6.470421079881168e-09,7.851600913387437e-09,5.256469901131829e-09,6.24552553540284e-09,8.050072320207734e-09,9.329871293321273e-09,1.494637094391079e-08,3.3310544844440576e-08,5.186637974911675e-08,6.413352948813308e-08,BRbrULupup
0.63,2.853952296261649e-08,8.983660694643573e-09,1.8546301237719557e-09,8.734196860584142e-10,1.0598412987852168e-09,7.298549690793079e-10,8.671780279239472e-10,1.1177312737922994e-09,1.2954323971715273e-09,2.0752575774037506e-09,4.625127019056423e-09,7.201493001072613e-09,8.904718329513801e-09,BRbrULdowndown
0.63,6.658780405567196e-08,2.353865905214524e-08,3.286914403594523e-09,1.4563597777151098e-09,1.780262763977841e-09,1.0876140239388635e-09,1.2943015139949205e-09,1.6728976892122398e-09,1.9383410141023153e-09,3.1932471538032687e-09,7.161681156668704e-09,1.1146075570508469e-08,1.3804178431567133e-08,BRbrULobs
0.63,-0.0438728,0.154171,-0.0139839,-0.0104637,-0.021354400000000003,-1.18212,-1.18066,-1.17193,-1.16832,-1.08607,-1.06649,-1.06151,-1.05985,Significance
0.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,posSignificance
0.635,5355.4056866106075,2274.695103267365,686.4103090299908,296.9064860377436,369.22819608464266,235.91888827590282,276.9039731110489,355.1127136950667,410.7474779279322,650.3314781386981,1444.9173378214725,2243.8169622335213,2774.286077822853,xsecBRbrUL
0.635,2261.1525239304065,2092.4765827905685,1068.744437805916,510.46859409656054,635.6220080571728,338.8996985939174,252.18095168950973,227.80752555825387,221.24251109439635,201.54028492098985,191.66530790485405,189.2931736195628,188.33482846697947,nevtUL
0.635,4563.991250809452,4223.5267338987305,1988.9176488387786,945.9045418315308,1177.815455892873,609.0762694402473,453.22492706987396,409.4163641139911,397.61854088807684,361.40347395146006,345.22909057540664,340.9526152957511,339.2317681827855,nevtULup
0.635,1179.4981529904198,1205.8785048384632,639.590671302023,306.8265538874088,380.58120856231733,207.26736930682804,154.2269125925828,139.31904045999192,135.30442003919399,123.25549662742563,117.21677508912171,115.76495790230848,115.18012642059715,nevtULdown
0.635,6871.320784094233,6358.73483847463,3247.435098986384,1551.0706896064712,1931.3549088996397,1029.7309303782038,766.2386609720347,692.1703280578355,672.2292455061249,612.3599441107127,582.3648978566181,575.1543761331608,572.2485939403293,nevtULupup
0.635,803.7733501184973,817.3708526840406,429.9997621009773,207.37702260570438,258.21778454043675,142.9721853585875,106.38987022336815,96.10526862419631,93.33584064650783,85.02499517898222,80.85777080579078,79.85847931346656,79.45431795749998,nevtULdowndown
0.635,2042.3719553463338,1737.8355516298702,556.1161057386556,264.0137556695746,323.9804749882068,175.776768993993,137.38824967909972,126.96539155892937,124.11479880011473,123.16550721640536,119.18123502524159,118.20890145082242,117.88467356568434,nevtULobs
0.635,4.026620817000458e-08,1.7102970701258383e-08,5.16097976714279e-09,2.232379594268749e-09,2.7761518502604717e-09,1.7738262276383665e-09,2.0819847602334506e-09,2.6700204037223057e-09,3.088326901713776e-09,4.889710361945098e-09,1.0864040133996031e-08,1.6870804227319714e-08,2.0859293818216932e-08,BRbrUL
0.635,8.127475694197317e-08,3.452122455273437e-08,9.604507290108792e-09,4.136626663679537e-09,5.144243773334338e-09,3.1879504934579903e-09,3.741786938290179e-09,4.798568629913947e-09,5.550362045569502e-09,8.768263437338057e-09,1.956839626551521e-08,3.0387492129049537e-08,3.757210061780277e-08,BRbrULup
0.635,2.100429655311033e-08,9.856313283097667e-09,3.088591057951743e-09,1.3418128868247003e-09,1.662231975815427e-09,1.0848528261767468e-09,1.2732844391473159e-09,1.6328902205650348e-09,1.88871604404063e-09,2.990388146280945e-09,6.644122313350343e-09,1.0317582529832516e-08,1.2756939959450189e-08,BRbrULdown
0.635,1.2236327720797893e-07,5.1973463662119954e-08,1.5681903220367142e-08,6.783137291480186e-09,8.435413556934456e-09,5.389688274417657e-09,6.326002040033634e-09,8.11258931958766e-09,9.383656209405149e-09,1.4856894566424366e-08,3.3009811176081744e-08,5.12607860848182e-08,6.338021307702888e-08,BRbrULupup
0.635,1.4313455061012733e-08,6.68082494231521e-09,2.076474032122511e-09,9.069005203043159e-10,1.1277957201532486e-09,7.483270515260007e-10,8.783458344664542e-10,1.1264027713878133e-09,1.3028761341426538e-09,2.0628511074795173e-09,4.583208493921276e-09,7.117408116875268e-09,8.800076846604639e-09,BRbrULdowndown
0.635,3.637020211781428e-08,1.4204293021761233e-08,2.6854913750864847e-09,1.1545840970023053e-09,1.4150217954786046e-09,9.200286820693897e-10,1.1342658521616345e-09,1.4880991538720953e-09,1.7325199851471734e-09,2.988204849995025e-09,6.755472519712302e-09,1.053539964579712e-08,1.3056485954228762e-08,BRbrULobs
0.635,-0.35766,-0.695221,-0.00148756,-0.0225246,-0.028473200000000004,-1.7994,-1.56199,-1.48672,-1.46207,-1.2562200000000001,-1.20119,-1.18746,-1.18289,Significance
0.635,1.2996400000000001e-05,0.0,3.52626e-07,0.0,0.0,8.57012e-06,4.75961e-06,0.0,1.67424e-06,0.0,0.0,0.0,0.0,posSignificance
0.64,5629.679872567036,1943.4226246313447,599.5036399683169,285.629064874268,347.37818357476885,233.9019618960903,275.2680002534799,352.73402454871507,407.88313169383696,637.5099604890561,1418.0953227659732,2195.9608371545146,2728.443044447399,xsecBRbrUL
0.64,2396.1474684672157,1799.9801497764022,939.370142040059,494.2956854816001,601.8721851146777,337.49573536914363,252.1809815198399,227.80756893126411,221.24256332288468,199.66275248482899,190.26228604166974,187.41991882546657,187.40050026509465,nevtUL
0.64,4836.465046888376,3633.1429336139317,1748.1509594238184,906.0797573203007,1098.4808625343828,603.8563696087482,453.2249806815728,409.41644206409444,397.61863475347013,358.83921894628514,341.93706030471907,337.5807577884304,336.7991774844323,nevtULup
0.64,1223.8126328620258,1104.2788219870738,572.0280417525662,298.4026027425791,364.9302932639992,207.924372646222,155.36690815008575,140.34803793726806,136.30641830104287,122.10978228046659,116.35937311325485,115.04284425312319,114.96795810663237,nevtULdown
0.64,7281.552421209204,5469.878678048769,2854.3262388298217,1501.9129673567859,1828.7734470419773,1025.447042345606,766.2387516099362,692.170459842379,672.2294041985801,606.6643636954153,578.0928723246609,569.4626787967002,569.403676821472,nevtULupup
0.64,833.0313544553273,752.3377032020428,392.622969547282,202.7420506690216,249.20883447963246,142.37820089439606,106.38988280816069,96.10528692198872,93.33586268020218,84.23319239996519,80.26718309740545,79.06721599473724,78.32741229480106,nevtULdowndown
0.64,1616.2768392559672,1239.277333220304,477.2855317141884,247.6698402965688,298.3036048691736,180.10572416552802,147.81005853374927,139.22306969542308,136.91839773043768,149.42460190918646,145.68540219543658,144.7421542698819,144.44530719633067,nevtULobs
0.64,4.2328420094489e-08,1.4612200185198074e-08,4.507546165175315e-09,2.147586953941865e-09,2.611866041915555e-09,1.7586613676397767e-09,2.0696842124321804e-09,2.652135522922669e-09,3.0667904638634367e-09,4.793307973601925e-09,1.066237084786446e-08,1.6510983738003868e-08,2.0514609356747358e-08,BRbrUL
0.64,8.543711393855077e-08,2.949377628081028e-08,8.388462439508052e-09,3.936682279870565e-09,4.766933800074185e-09,3.146643816617559e-09,3.719680134256012e-09,4.7664258688192245e-09,5.511656613455122e-09,8.614660811845758e-09,1.916228286460839e-08,2.9739583908892567e-08,3.686918416969606e-08,BRbrULup
0.64,2.161889279455056e-08,8.964511752618095e-09,2.7448634894599077e-09,1.2964821573303316e-09,1.5836402881135242e-09,1.0834760953755137e-09,1.2751177150420238e-09,1.6339317377915428e-09,1.8894340109364467e-09,2.9314921575281265e-09,6.520823509325601e-09,1.0134838081996486e-08,1.2585466665052224e-08,BRbrULdown
0.64,1.2863006717284757e-07,4.440435759379012e-08,1.3696419245405373e-08,6.525423525614842e-09,7.936089061460291e-09,5.343516699436699e-09,6.288627467476416e-09,8.05824790228802e-09,9.318219312601685e-09,1.4564204367674064e-08,3.2396544357102595e-08,5.0167501341030565e-08,6.233224553704059e-08,BRbrULupup
0.64,1.4715664034577218e-08,6.107461311407241e-09,1.8839923492768677e-09,8.808617914760638e-10,1.0814590011310913e-09,7.41920608961634e-10,8.731564905628564e-10,1.1188576682602998e-09,1.293790531555025e-09,2.022188053344486e-09,4.4982034585169216e-09,6.965521731519167e-09,8.574450243620978e-09,BRbrULdowndown
0.64,2.8551850811078518e-08,1.0060426766507947e-08,2.2902437195839742e-09,1.0760614213889912e-09,1.294509158269773e-09,9.385155010455257e-10,1.2130976045150716e-09,1.620834858480842e-09,1.897917065236489e-09,3.587239617154026e-09,8.164265328904066e-09,1.2751234609055533e-08,1.5812332658431158e-08,BRbrULobs
0.64,-0.802604,-1.2301600000000001,-0.00933382,-0.0240727,-0.0135423,-1.8035900000000002,-1.4547700000000001,-1.31474,-1.27024,-0.809358,-0.735364,-0.716917,-0.710775,Significance
0.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,posSignificance
0.645,6922.192286029904,2111.263412333671,606.4385432329582,284.1855983826739,346.77734115076174,234.80904284631012,274.6701693976413,351.8265954337782,406.77206106191085,630.8881518655289,1402.2184618658264,2181.742970182725,2697.116701938492,xsecBRbrUL
0.645,2969.873850550425,1968.7286056188648,956.2450858471077,494.997697179766,604.6891899851582,340.3037188322321,253.1199924235057,228.7435854801272,222.1785835849542,199.6629939689468,190.2628650390281,188.35643732824437,187.4016426741485,nevtUL
0.645,5994.492375745997,3973.744816896497,1794.8067764703399,905.3957879324448,1103.6198714343338,607.5373569176406,453.9000203099697,410.1874973567768,398.4197005819631,358.8396529479764,342.69689693802565,338.51800835307773,336.80123064026236,nevtULup
0.645,1375.8615584004513,1212.9078192029665,579.795020427693,298.82560980835945,366.63129624970816,208.8873721066357,155.94291491743616,139.8920770899579,135.88046425265992,122.10992996736708,116.35972721269859,115.19334177429756,114.60884780694364,nevtULdown
0.645,9025.023649789482,5982.684985532072,2905.6260679590864,1504.0460029016538,1837.3234618844149,1033.9969918712354,769.0827849202309,695.0175100386937,675.0764656621883,606.6650974317125,578.0976307439972,572.3112529537789,569.4071479536983,nevtULupup
0.645,939.6860855496125,830.5559742607405,395.94396524007215,203.03005546687888,250.37883647953655,143.56619387527152,106.78588741104723,96.50129387179977,93.7318711905146,84.23329427664427,80.26742736277167,79.46343426035068,79.05950579822836,nevtULdowndown
0.645,1665.9642358928545,1409.5106826989393,633.3447452351312,319.3095145134712,390.68818445638686,227.46313841547217,179.88544125263024,166.54932955653382,162.86156361215708,164.6990226684744,159.12823276861997,157.7633599923412,157.30943650010445,nevtULobs
0.645,5.2046558541578236e-08,1.587416099499001e-08,4.559688294984647e-09,2.1367338224261195e-09,2.607348429704976e-09,1.7654815251602266e-09,2.065189243591288e-09,2.645312747622393e-09,3.0584365493376754e-09,4.7435199388385635e-09,1.0542995953878395e-08,1.6404082482576884e-08,2.027907294690596e-08,BRbrUL
0.645,1.0505250864560623e-07,3.2040914525439665e-08,8.558223798014288e-09,3.908280409746684e-09,4.7586786508390274e-09,3.1518785135920106e-09,3.70334018516258e-09,4.7436268579757726e-09,5.48451319913162e-09,8.52518042912534e-09,1.898979076701673e-08,2.9481749653102218e-08,3.644587436534654e-08,BRbrULup
0.645,2.411175112071661e-08,9.779861957183126e-09,2.7646516643717727e-09,1.2899267837457173e-09,1.5808708843973866e-09,1.0836989897114372e-09,1.272327908270961e-09,1.6177865448803594e-09,1.870485316386946e-09,2.901042782221692e-09,6.447816987020715e-09,1.0032261741159466e-08,1.2402032083993385e-08,BRbrULdown
0.645,1.5816207871618515e-07,4.823930752648963e-08,1.3854972295035279e-08,6.492446294588834e-09,7.922321950756255e-09,5.364333344590566e-09,6.2748954740447314e-09,8.037552945002078e-09,9.292878291257393e-09,1.4412926144502947e-08,3.2034001909045286e-08,4.9842952714167375e-08,6.161658417221338e-08,BRbrULupup
0.645,1.6467846556243482e-08,6.696900331074985e-09,1.887989899760513e-09,8.764105145474694e-10,1.0796039964635416e-09,7.448154366168394e-10,8.712589785466725e-10,1.1159923995477658e-09,1.2902817907166382e-09,2.0011836093044934e-09,4.447841998701843e-09,6.920521265137313e-09,8.55517306225711e-09,BRbrULdowndown
0.645,2.9195753589164413e-08,1.1365101028888529e-08,3.0199942088909133e-09,1.378348714288296e-09,1.684601347465217e-09,1.1800692919417006e-09,1.4676733939373555e-09,1.9260652212786892e-09,2.241898164065149e-09,3.912858774704338e-09,8.817739152005518e-09,1.3739711829083133e-08,1.7022740529383587e-08,BRbrULobs
0.645,-1.0311,-1.24109,0.0024244,-0.010582799999999998,0.00496491,-1.12143,-0.915014,-0.8347600000000001,-0.809585,-0.48642299999999994,-0.440467,-0.429041,-0.42524300000000004,Significance
0.645,9.22808e-05,0.0,2.0996900000000002e-05,0.0,7.32546e-05,0.0,1.66592e-05,2.83168e-05,1.53194e-05,4.5138199999999994e-05,3.88299e-05,1.9671300000000003e-05,0.00281327,posSignificance
0.65,5853.0913575178865,1989.2500142728027,602.6518084811382,281.5593605791373,344.57887227295976,233.77917340893433,273.0663451153798,349.5010726337769,403.9744555707502,627.3386698773138,1393.5131939353334,2167.880226166275,2679.812710262865,xsecBRbrUL
0.65,2531.1432679651944,1867.4800023777987,956.2451165348107,493.5937184621748,604.6892078015513,340.30373761086594,253.12002166763887,228.74362788370254,222.17863459649186,200.6021234170907,191.1991825083502,189.29594288041648,188.338273721733,nevtUL
0.65,5108.949568266032,3769.3846361247297,1779.5609119287346,902.8308268458367,1106.0228928550966,607.5373904427563,453.9000727511557,411.0995479908059,398.4197920579335,361.3237947843837,344.38646793260887,340.2049176053921,339.23797383190214,nevtULup
0.65,1271.403388071989,1141.4397770678142,582.3060262110002,297.9796226490436,366.6313070520301,209.66137393903347,155.94293293424832,140.92707419137963,136.38147884239842,123.58890597244938,117.36480643006679,115.76665148354029,115.18223343862086,nevtULdown
0.65,7691.786656431019,5675.006230069165,2905.599161343975,1499.7710676094696,1837.3235160188,1033.997048929239,769.0828737759514,695.0206387947044,675.0766206577238,609.5154911063289,580.945594539097,575.1627903430775,572.2590622228267,nevtULupup
0.65,860.1927278057999,780.5526415721644,399.6789588724179,202.45406419675118,250.37884385662852,143.56620179753867,106.78589974851879,96.5013117608255,93.73189271107162,84.62934890417016,80.6635609970522,79.85964760155836,79.45577143463358,nevtULdowndown
0.65,1935.215396765723,1945.7431643087734,1242.7406534256586,609.063184727759,769.8744450461438,383.44019731595637,265.58777645342496,233.28550136063274,224.31456378869163,200.44614120523738,189.24970064748072,186.4771201270289,185.58870043951262,nevtULobs
0.65,4.4008205695623216e-08,1.4956767024607543e-08,4.531216605121341e-09,2.1169876735273487e-09,2.5908185885184944e-09,1.7577381459318366e-09,2.0531304144013522e-09,2.6278276137877964e-09,3.0374019215845887e-09,4.716832104340705e-09,1.0477542811543859e-08,1.629985132455846e-08,2.0148967746337336e-08,BRbrUL
0.65,8.882772711224842e-08,3.018924312810242e-08,8.432540793700165e-09,3.8721759621817504e-09,4.738805709058386e-09,3.1380544150303772e-09,3.6817160425501367e-09,4.722749019155911e-09,5.4467930464687785e-09,8.495940353321266e-09,1.887206793534644e-08,2.9294286462096362e-08,3.6292649698865084e-08,BRbrULup
0.65,2.2105497753734324e-08,9.141864328659879e-09,2.759287017110173e-09,1.2780129983738787e-09,1.5708486164267118e-09,1.082943717540148e-09,1.264898669053761e-09,1.6189830532840566e-09,1.8644698517333928e-09,2.905991768686974e-09,6.431485573354264e-09,9.968408085300269e-09,1.2322525106791732e-08,BRbrULdown
0.65,1.3373471728259394e-07,4.545148860403664e-08,1.376833088091298e-08,6.4324093773602295e-09,7.872096701924059e-09,5.340805447638547e-09,6.238255784514573e-09,7.984460348358775e-09,9.228965820798042e-09,1.43317637299665e-08,3.183529478582033e-08,4.952598469547148e-08,6.122191288804643e-08,BRbrULupup
0.65,1.4955905097220845e-08,6.251496131456326e-09,1.8938992773349047e-09,8.683108036612522e-10,1.072759616785505e-09,7.415486857057192e-10,8.661716175529545e-10,1.1086158515452567e-09,1.2814077805070138e-09,1.9899212584637655e-09,4.420290414376033e-09,6.876536089098081e-09,8.50040591463722e-09,BRbrULdowndown
0.65,3.364699198345581e-08,1.5583581704347238e-08,5.888790423387953e-09,2.6122278429416123e-09,3.2985622983129285e-09,1.9805467499054776e-09,2.1542600144280428e-09,2.680005069620908e-09,3.0666021884983667e-09,4.713164436760507e-09,1.0370712963269297e-08,1.6057128786022458e-08,1.985481052441491e-08,BRbrULobs
0.65,-0.80385,-0.36145900000000003,0.478401,0.36762,0.436051,0.326723,0.20623000000000002,0.153107,0.135758,0.162847,0.142016,0.136827,0.1351,Significance
0.65,4.82781e-05,3.3984e-05,0.478401,0.36762,0.43604899999999996,0.326723,0.20623699999999998,0.153107,0.135758,0.162847,0.142016,0.136827,0.1351,posSignificance
0.655,5626.642431257172,1987.8942353751893,554.8772368230321,239.90784580980804,300.2008055287147,214.96840422509644,251.37142764544575,323.017779175092,372.4384431155404,626.7584409061091,1388.3928699827813,2154.326761301208,2662.9393324125554,xsecBRbrUL
0.655,2452.397334051519,1878.726151067927,885.9375036686894,423.27705597482026,530.1515674082799,314.2940805804161,234.3704171965148,212.8081107322601,206.2432095763228,202.4771445881314,192.6063692447616,190.2354371537969,189.27788906571064,nevtUL
0.655,4949.9997756587845,3792.083862515779,1641.6456682804505,801.2123201952412,995.0624341724388,569.8638934846621,424.9506906513653,385.8523218936822,374.77166088655787,408.6858679594871,388.76080580319285,383.97342783380265,382.0459874442528,nevtULup
0.655,1279.2604456737147,1148.9794146214995,527.8653209652367,243.31388250896782,307.52858891014375,190.37462592398896,141.96022415560034,127.91346011323743,124.9248869292627,123.82902230729856,117.79103607528559,116.34295304479744,115.75561041396848,nevtULdown
0.655,7452.489012687663,5709.176526551384,2691.940337799701,1286.1840928188126,1610.911608358664,954.9690910116079,712.123075375251,646.6021058844533,626.66136758162,615.2995456200189,585.3021406570285,578.0952599961328,575.1888935239151,nevtULupup
0.655,871.7485055519281,792.5839387781945,352.9872085108359,155.42028618632756,198.809087767781,127.68140774280864,95.21213825258222,86.45160753167939,83.78724135951559,85.42135772498101,81.25464045810557,80.25585618315625,79.85203110826045,nevtULdowndown
0.655,4592.192754714856,4001.790200460851,1599.2198836008124,705.5877593793442,892.9309028012852,488.2799108816762,372.01372576368914,333.9447583875177,323.60534550424865,346.8058529119528,331.70080526002664,328.0105392155587,326.7873384526966,nevtULobs
0.655,4.230558218990353e-08,1.4946573198309697e-08,4.172009299421295e-09,1.803818389547429e-09,2.2571489137497347e-09,1.6163037911661384e-09,1.8900107341762843e-09,2.428705106579639e-09,2.800289045981507e-09,4.712469480497059e-09,1.0439044135208879e-08,1.619794557369329e-08,2.0022100243703424e-08,BRbrUL
0.655,8.539098434068738e-08,3.016866454592285e-08,7.730749591318807e-09,3.414410246668586e-09,4.236532023069159e-09,2.930609350920587e-09,3.4268888387618965e-09,4.403598628568323e-09,5.088501962710948e-09,9.511788028160613e-09,2.10703894462684e-08,3.269412249815542e-08,4.041340008635609e-08,BRbrULup
0.655,2.206814416868268e-08,9.140930366157634e-09,2.485795012390112e-09,1.0368954553680494e-09,1.309319566475884e-09,9.790296688201516e-10,1.144796133785036e-09,1.4598319242077478e-09,1.6961808980626598e-09,2.882006705546653e-09,6.3841389521199886e-09,9.906234345700978e-09,1.2244802850030426e-08,BRbrULdown
0.655,1.2856068715616525e-07,4.5420470039055984e-08,1.2676740826842337e-08,5.481144054989753e-09,6.858543123297775e-09,4.91106978342729e-09,5.7427053832708115e-09,7.379445412503529e-09,8.508561163218338e-09,1.4320531514785158e-08,3.1722704200848403e-08,4.922298231037305e-08,6.084434765226362e-08,BRbrULupup
0.655,1.5038276032385346e-08,6.305556480394452e-09,1.6622683997298054e-09,6.623320739319713e-10,8.464404221086414e-10,6.566205224578781e-10,7.678100567204724e-10,9.8664219122913e-10,1.1376301535165596e-09,1.9881036058683668e-09,4.403908246953067e-09,6.833532226563788e-09,8.446868144001043e-09,BRbrULdowndown
0.655,7.921856108671975e-08,3.183702431643214e-08,7.530960365232621e-09,3.0069009360236626e-09,3.801701515595693e-09,2.511051654714154e-09,2.9999943822463808e-09,3.811195622293161e-09,4.393785890445339e-09,8.071587540558037e-09,1.7977802911561397e-08,2.792905959742929e-08,3.4568056951445825e-08,BRbrULobs
0.655,0.0536707,1.31303,1.70282,1.3654899999999999,1.51393,1.20502,0.830292,0.743767,0.716395,0.81193,0.763018,0.750656,0.746522,Significance
0.655,0.0537121,1.31303,1.70282,1.3654899999999999,1.5139200000000002,1.2050299999999998,0.8302930000000001,0.743769,0.716396,0.811913,0.763026,0.75066,0.746525,posSignificance
0.66,5659.808034189631,2010.2103724110605,554.9508810527549,237.59571211565034,297.5314068643786,214.5118091872745,250.9218718503643,320.91053562371826,371.59045172063566,623.3128747155982,1383.383473552019,2151.5172503291183,2659.4562046937913,xsecBRbrUL
0.66,2486.146665280793,1912.4762378816108,891.5535030743765,421.8730747117292,528.7475890404643,314.9960889066671,235.30942539653302,212.80814915573262,207.1792250414057,203.413270246656,194.01355193586815,192.10753962226624,191.15301609966755,nevtUL
0.66,5018.119425836192,3860.205037757492,1637.8567387796572,798.5483556911424,994.5314651800418,572.3928929846867,426.6487056078627,387.5473449608457,376.475688885295,366.3910588245082,349.45413374671784,345.26098883690804,343.54169977366445,nevtULup
0.66,1304.0727972459106,1169.6164677593238,533.0943111142975,242.5038932929609,306.71860143828115,190.79763099489554,141.91824099586663,128.90045607324026,124.53192768698898,124.4020990926284,118.65214766471188,117.4200434180865,116.9046869285308,nevtULdown
0.66,7555.04198065731,5811.7407903327785,2709.004335995573,1281.9091497933898,1606.6456740891326,957.1021163105264,714.973100350982,646.6082224664484,629.5114143753257,618.0629365702529,589.4937178370479,583.7086022905078,580.8053210745978,nevtULupup
0.66,893.4558642138691,806.8219754052268,351.74522582479517,154.90729305468338,198.2780959004335,127.96941109039714,94.67515943916452,86.45162314091041,84.16824761788999,85.8144109481557,81.84871741791126,80.29520590874155,80.6440842039303,nevtULdowndown
0.66,4738.825034486603,6506.397159372271,2081.5005010754753,984.8655054016963,1256.2502718063686,593.2276342937989,362.6899490172551,301.8217018601913,285.24267229210017,222.92908951499703,202.44136050839768,197.6852615743972,196.1304907149687,nevtULobs
0.66,4.2554947625485954e-08,1.51143637023388e-08,4.172563015434247e-09,1.7864339256815813e-09,2.2370782471005915e-09,1.6128707457689814e-09,1.886630615416273e-09,2.412861170103145e-09,2.7939131708318478e-09,4.686562967786453e-09,1.0401379500391121e-08,1.6176821431045997e-08,1.9995911313487152e-08,BRbrUL
0.66,8.589429269281434e-08,3.05073295817226e-08,7.665339689929553e-09,3.3814764663013405e-09,4.207763312640063e-09,2.930816555168777e-09,3.4207236224009663e-09,4.394088966716638e-09,5.076958780323673e-09,8.441508097937069e-09,1.8734799846773303e-08,2.9073431342169302e-08,3.593680864327608e-08,BRbrULup
0.66,2.232159122452775e-08,9.243518081845877e-09,2.494936757719577e-09,1.0268898587197913e-09,1.2976957729563941e-09,9.76938851722926e-10,1.1378519916812975e-09,1.461499037990808e-09,1.6793739472875335e-09,2.866176184156783e-09,6.361133045000203e-09,9.887602946427477e-09,1.2229028867297835e-08,BRbrULdown
0.66,1.2931836254274553e-07,4.593038193567622e-08,1.2678421723483669e-08,5.428281945695061e-09,6.797557403194149e-09,4.900638637987089e-09,5.7324101575963814e-09,7.331372780827934e-09,8.489269285859636e-09,1.4239930692717985e-08,3.1603709179791835e-08,4.9152416639063286e-08,6.075620425760725e-08,BRbrULupup
0.66,1.5293131349919884e-08,6.376341069116561e-09,1.6462041987060296e-09,6.559594822150695e-10,8.388948231808193e-10,6.552402609739756e-10,7.590730971203009e-10,9.802057176694077e-10,1.1350499816690673e-09,1.977130793700744e-09,4.388041778470099e-09,6.761427533290993e-09,8.435922114137051e-09,BRbrULdowndown
0.66,8.111365832318781e-08,5.142027446445278e-08,9.741638586406667e-09,4.170441909063156e-09,5.315069447545343e-09,3.037496434496069e-09,2.9079241537674604e-09,3.4221145553029036e-09,3.846636933992288e-09,5.136199885565292e-09,1.0853207913637766e-08,1.6646505297640007e-08,2.0516589161022663e-08,BRbrULobs
0.66,0.557665,1.3760700000000001,2.01496,1.52488,1.72645,1.2222,0.7280979999999999,0.534512,0.473684,-0.0248642,-0.13377999999999998,-0.160638,-0.16955599999999998,Significance
0.66,0.557665,1.3760700000000001,2.01496,1.52488,1.72645,1.2222,0.7280979999999999,0.534513,0.473685,2.2319099999999998e-05,0.0,0.0,4.6076000000000004e-05,posSignificance
0.665,5235.032801070313,2014.6125069414245,553.2920619266761,235.31271917477025,295.68034861989986,214.5351527500188,248.4864038114154,317.42383009682095,367.4190597815509,614.2575614439128,1361.9372071497694,2107.3124187023013,2604.4757697633363,xsecBRbrUL
0.665,2317.4043618293285,1929.3515411634232,894.3705165187018,420.46909321248137,528.7476040414415,316.40008848242,234.37046980204101,211.86921272949783,206.24330109975682,202.4776004702055,193.07533403267303,190.23715167282108,189.2800211149033,nevtUL
0.665,4677.5299605736245,3894.2706498635357,1650.1507277908984,799.2413755160513,996.6374838526152,573.6889077319198,425.88376799970496,385.8404606531657,373.94985389511396,363.8957432332084,346.99574013064245,342.65058264118596,341.6845459973934,nevtULup
0.665,1276.381324352646,1174.8727148132793,530.5383404101732,240.59590892033782,305.32361646137707,190.8246409174181,140.80527834404606,127.78150961009504,124.38795980800457,123.82930111126743,118.01064338925958,116.34400159920617,115.75691429926084,nevtULdown
0.665,7042.263369155809,5863.023711946906,2717.5633768490225,1277.6432060090556,1606.6547196301285,961.3771149101317,712.1262351565888,643.758415547588,626.6616456717468,615.2139406049826,586.6460933818535,578.0195028545656,575.1174116416739,nevtULupup
0.665,869.0221358717033,806.4081949449563,352.86123110589926,152.7473073054268,196.21711086487676,127.30342620274862,94.29717730928073,85.24567148915274,82.98030475229632,85.4215500531858,80.70024097580014,80.25657949840334,79.85293057126319,nevtULdowndown
0.665,5357.046917233521,6058.654333289269,2122.7293587532176,1021.2793685947804,1309.6830653228014,634.7351530435667,405.06417042625014,344.81658123262224,328.39633349948036,308.41388103621694,281.4535999424327,274.9979116594582,272.87207543001256,nevtULobs
