,mass,eps,ctau,BRbrUL,BRbrULobs,BRbrULup,BRbrULupup,BRbrULdown,BRbrULdowndown
479,0.9,1.0560327563191568e-07,2000.0,0.287874629418729,0.2604292422139895,0.5793478457542897,0.8730886648045659,0.1550473356186921,0.0989611402128684
480,0.9,6.678937587428216e-08,5000.0,0.7170364767041665,0.6486613369553053,1.4429754883823462,2.174604780147008,0.3861742232885354,0.2464870250364993
481,0.9,5.280163781595784e-08,8000.0,1.1433772139402898,1.0343197598295542,2.3009518316257136,3.4676186222575067,0.6157880768223241,0.3930055290134106
482,0.9,4.722722059192211e-08,10000.0,1.4276307239914,1.2900350527887028,2.872990353727036,4.329725527080131,0.7723268017727487,0.4851548336425806
483,0.905,1.4934558462967934e-05,0.1,0.0015333669066255,0.0013139066674878,0.0029879600770077,0.0046495238794222,0.0007587436316529,0.000419293952824
484,0.905,1.056032756319157e-05,0.2,0.0007319540568936,0.0005895486922285,0.001385448349379,0.0022191205238905,0.0003721931356345,0.0002087303360942
485,0.905,6.678937587428216e-06,0.5,0.0003235035858582,0.0002207633431077,0.0005736987547443,0.000967799282838,0.0001900004297314,0.0001200443815246
486,0.905,5.280163781595785e-06,0.8,0.000242879357129,0.0001604354792666,0.0004229662635212,0.0007213199618066,0.000145748084514,9.487954659024772e-05
487,0.905,4.722722059192211e-06,1.0,0.0002242722119005,0.0001476914566174,0.0003905401883639,0.0006705419598022,0.00013572232867,8.93622674803056e-05
488,0.905,3.339468793714108e-06,2.0,0.0002272188310106,0.000147502083275,0.0003974651687846,0.0006840427754712,0.0001387026667803,9.231930186781248e-05
489,0.905,2.1120655126383138e-06,5.0,0.0003604429964233,0.0002309466214568,0.0006334131328605,0.0010923830008191,0.0002192531216362,0.0001478131461698
490,0.905,1.669734396857054e-06,8.0,0.0005133797095732,0.0003300100504411,0.0009021842565297,0.001555909887785,0.0003136167614127,0.0002125593974021
491,0.905,1.4934558462967933e-06,10.0,0.0006254340396533,0.0004003553115592,0.0010991021529504,0.0018955151290706,0.0003820692449189,0.0002589542985522
492,0.905,1.0560327563191569e-06,20.0,0.0012528131402056,0.0007964904732433,0.0022214617105302,0.0037970513385908,0.0007588358755499,0.000508975282381
493,0.905,6.678937587428215e-07,50.0,0.0029920831869937,0.0019042984946884,0.0053536448460602,0.0090692456982092,0.0018062859683154,0.0012270859601031
494,0.905,5.280163781595784e-07,80.0,0.004734960394822,0.0030127670161519,0.0084726036855369,0.0143524277910284,0.0028695059956724,0.0019419827220552
495,0.905,4.722722059192211e-07,100.0,0.0059343717121928,0.0037646194407337,0.0106189600083482,0.0179886358269251,0.0035829160485425,0.0024339093038043
496,0.905,3.3394687937141077e-07,200.0,0.0106941863229057,0.006463895265451,0.0200721650983769,0.0324221405159553,0.0062651479257884,0.0041776427555572
497,0.905,2.1120655126383137e-07,500.0,0.0266294831828042,0.016069459205574,0.0497684556468778,0.0807340380605558,0.0156007803015566,0.0104027051842733
498,0.905,1.6697343968570538e-07,800.0,0.0425520175913065,0.0256726141824719,0.0795264476460294,0.1290072429940496,0.0249289358442608,0.0166227820104377
499,0.905,1.4934558462967934e-07,1000.0,0.053159938077475,0.0320726174099424,0.0993518350407948,0.1611678467276852,0.0311435452613884,0.0207667253486653
500,0.905,1.0560327563191568e-07,2000.0,0.2933213073538492,0.1938398581361062,0.5902880878285336,0.8895802199284686,0.1579785760404479,0.1008257931260908
501,0.905,6.678937587428216e-08,5000.0,0.7305673937154507,0.4828053109803265,1.4702153880359996,2.215666547643913,0.3934726474116305,0.2511297226946308
502,0.905,5.280163781595784e-08,8000.0,1.1649485393345018,0.7699413730740031,2.344426077887781,3.533079826473972,0.6274233610003421,0.4004555409675401
503,0.905,4.722722059192211e-08,10000.0,1.4498651513815648,0.9602717129806764,2.9178127235229248,4.397180771933628,0.7883102708209181,0.4983967221918413
504,0.91,1.4934558462967934e-05,0.1,0.001251110531948,0.0011491813723968,0.0023980889466156,0.0037933237515451,0.0006600400273517,0.0003714525648151
505,0.91,1.056032756319157e-05,0.2,0.0006052279527797,0.0005113025459249,0.0011311763026633,0.0018349100102541,0.0003224904246195,0.000184401415866
506,0.91,6.678937587428216e-06,0.5,0.0003041828460883,0.0002132657647004,0.0005297397745264,0.0008848699634359,0.0001794416080024,0.0001140920237024
507,0.91,5.280163781595785e-06,0.8,0.0002340786807803,0.0001583258506839,0.0004038527083598,0.0006804601484162,0.0001416650996273,9.324174714122713e-05
508,0.91,4.722722059192211e-06,1.0,0.0002175289055073,0.0001464801186409,0.0003753005222061,0.0006368611142039,0.0001327653310455,8.83727290920912e-05
509,0.91,3.339468793714108e-06,2.0,0.0002233297553859,0.0001484841076349,0.0003870812389852,0.0006630301831599,0.0001374063836794,9.245638839823272e-05
510,0.91,2.1120655126383138e-06,5.0,0.0003551950913779,0.0002348533933437,0.0006185458861,0.001076505652372,0.0002188426395922,0.000149839771522
511,0.91,1.669734396857054e-06,8.0,0.0005095256449696,0.0003352697190652,0.0008873546563351,0.0015443225554349,0.0003139241916576,0.0002149705429966
512,0.91,1.4934558462967933e-06,10.0,0.0006208135972819,0.0004076146168861,0.0010811660643639,0.0018816254892534,0.0003824898876452,0.000261923295569
513,0.91,1.0560327563191569e-06,20.0,0.0012412902683834,0.000809180157807,0.0021912635164063,0.0037621859873688,0.0007615902687815,0.0005187754036898
514,0.91,6.678937587428215e-07,50.0,0.0029734479760569,0.0019324102293073,0.0052728506713678,0.0090122759086326,0.0018242982202842,0.0012429203758437
515,0.91,5.280163781595784e-07,80.0,0.0047176795727377,0.003057798496255,0.0083279938438361,0.014298898215268,0.0028833505377776,0.0019720204001797
516,0.91,4.722722059192211e-07,100.0,0.0058832508066458,0.0038234581979871,0.0104328386490842,0.0178316486234574,0.0035979069056225,0.0024817918008247
517,0.91,3.3394687937141077e-07,200.0,0.0105552068202422,0.0066948882320379,0.019641841371349,0.0319971124976269,0.0062883413943301,0.0042055706719192
518,0.91,2.1120655126383137e-07,500.0,0.0262837089653582,0.0166461413499495,0.048910499902116,0.0796765811359207,0.0156587111837942,0.0104723666202339
519,0.91,1.6697343968570538e-07,800.0,0.0419998374584609,0.0265945877625689,0.0778226426479066,0.1273185402168727,0.0250217092798865,0.0167342324644875
520,0.91,1.4934558462967934e-07,1000.0,0.0524703697819628,0.0332183829551132,0.0972237771439901,0.1590589699754477,0.0312596052256372,0.0209060657984071
521,0.91,1.0560327563191568e-07,2000.0,0.295156635581203,0.1887620270792099,0.5939876113282755,0.8951568035445375,0.1613369363740843,0.1037684343395534
522,0.91,6.678937587428216e-08,5000.0,0.7328579398129992,0.4702016541840202,1.4748390672474754,2.2226258595319823,0.4024498313775034,0.2576514021375731
523,0.91,5.280163781595784e-08,8000.0,1.1720809535641283,0.749820843533345,2.3588009850169205,3.5547500003560444,0.643619334378316,0.4120764036734517
524,0.91,4.722722059192211e-08,10000.0,1.458847910894851,0.9352561293693068,2.9359165668076668,4.424472214144852,0.8010903329792641,0.5128969964063043
525,0.915,1.4934558462967934e-05,0.1,0.001236305325447,0.0011610975843476,0.0023598406825125,0.003748393793928,0.0006454706462014,0.0003670437597173
526,0.915,1.056032756319157e-05,0.2,0.0005956408543475,0.0005059302071263,0.0011132579323897,0.001805844163573,0.0003173820230163,0.0001814804097941
527,0.915,6.678937587428216e-06,0.5,0.0002780588501875,0.0002121955088449,0.0004886366629293,0.0008259494103809,0.0001625553484224,0.0001020997340532
528,0.915,5.280163781595785e-06,0.8,0.0002062854504542,0.0001567423774105,0.0003624997524738,0.0006210646666341,0.0001232816003645,7.978739089015991e-05
529,0.915,4.722722059192211e-06,1.0,0.0001905379743769,0.000144961290906,0.0003363630374334,0.0005775078978049,0.0001134590124756,7.443683532327206e-05
530,0.915,3.339468793714108e-06,2.0,0.0001906841555907,0.0001465294024979,0.0003381232439685,0.000577860461236,0.0001144804691913,7.599375888863504e-05
531,0.915,2.1120655126383138e-06,5.0,0.000299712935405,0.0002310858745378,0.0005362855456024,0.0009084834028852,0.0001799906487078,0.0001194222308407
532,0.915,1.669734396857054e-06,8.0,0.00042848897971,0.0003296418551874,0.0007666331154703,0.001298707131778,0.0002572751159604,0.0001706946405085
533,0.915,1.4934558462967933e-06,10.0,0.0005220594592553,0.0004005197154087,0.0009340451882345,0.0015823098727203,0.000313457088229,0.000207969763381
534,0.915,1.0560327563191569e-06,20.0,0.0010388379790323,0.0007898404709342,0.0018835118362264,0.0031488746240699,0.0006188981383591,0.0004139471208633
535,0.915,6.678937587428215e-07,50.0,0.00248372658555,0.0018887916397479,0.0045236070635437,0.0075294416009212,0.001480090897443,0.0009895050773358
536,0.915,5.280163781595784e-07,80.0,0.0039297076028337,0.0029892451045546,0.0071563677512694,0.0119121417416503,0.0023413837136252,0.0015659045509244
537,0.915,4.722722059192211e-07,100.0,0.004928527496069,0.0037363614995653,0.0089358683983273,0.0149397109844477,0.002936327072567,0.0019635253544338
538,0.915,3.3394687937141077e-07,200.0,0.0087385665333862,0.0066156934987599,0.0166818239449408,0.026497192318705,0.0050496597720003,0.0033115344269155
539,0.915,2.1120655126383137e-07,500.0,0.0217602980810619,0.0164464877745879,0.0413656869134155,0.0659787909885061,0.0125743852183151,0.0082462010170742
540,0.915,1.6697343968570538e-07,800.0,0.0347719637692454,0.026275846021717,0.0661004808521006,0.105431098473215,0.0200932940166071,0.0131770530868402
541,0.915,1.4934558462967934e-07,1000.0,0.0434408048351923,0.0328265583872067,0.0825796928601475,0.1317156489270741,0.0251026622960993,0.0164621646119015
542,0.915,1.0560327563191568e-07,2000.0,0.27076237679701,0.1919438634476252,0.5448999392497343,0.8211781395847743,0.1450876786902743,0.0920134505604831
543,0.915,6.678937587428216e-08,5000.0,0.6723586758705834,0.4781267250815661,1.3530986319808322,2.039154232269929,0.3637419373811702,0.2284883243860378
544,0.915,5.280163781595784e-08,8000.0,1.075904214827587,0.7625496833043667,2.165267292952618,3.263081285241161,0.5764954302124544,0.3656250006086434
545,0.915,4.722722059192211e-08,10000.0,1.3392341333098596,0.9511334096971236,2.6952212162550886,4.061727593157412,0.7244954996797622,0.4551125221542149
546,1.13,1.5396057915859747e-05,0.1,0.000345459510029,0.0003444321543617,0.0006621977290121,0.0010475007718762,0.0001803679210624,0.0001025568961761
547,1.13,1.0886656955845251e-05,0.2,0.0001943776879835,0.0002003368016796,0.0003710316202833,0.0005893686313748,0.0001014892353188,5.771739502545447e-05
548,1.13,6.885326417077226e-06,0.5,0.0001200229803011,0.0001172365930387,0.0002185881745818,0.0003638709272613,6.648267925987356e-05,3.937399570737517e-05
549,1.13,5.4433284779226255e-06,0.8,9.984677887037352e-05,9.194776520736915e-05,0.0001786746070004,0.0003026783009429,5.737605472339806e-05,3.51127388170536e-05
550,1.13,4.868661000198182e-06,1.0,9.330481317187571e-05,8.414833349343729e-05,0.0001669559986227,0.0002828524999731,5.385493343579987e-05,3.3887532267865595e-05
551,1.13,3.442663208538613e-06,2.0,9.606167422152847e-05,8.211351912456254e-05,0.0001718735475171,0.0002911821469002,5.644583977257013e-05,3.638816219511499e-05
552,1.13,2.1773313911690504e-06,5.0,0.0001540687911183,0.0001277042026366,0.0002781196483079,0.0004670232046134,9.133363617875991e-05,5.959374324937684e-05
553,1.13,1.7213316042693065e-06,8.0,0.0002172017000508,0.0001774402553627,0.0003920891098003,0.0006583893747959,0.0001287263657844,8.399911182130949e-05
554,1.13,1.5396057915859746e-06,10.0,0.0002661108810408,0.0002169761679654,0.0004803620735845,0.0008066353026111,0.0001571544419075,0.0001039322656993
555,1.13,1.0886656955845252e-06,20.0,0.0005044088543432,0.0004108285770045,0.0009185852777261,0.0015290889780129,0.0002966032469992,0.0001950519068549
556,1.13,6.885326417077227e-07,50.0,0.0012053183642245,0.0009748276594868,0.00220455996825,0.0036534410705084,0.0007118491072924,0.0004707854344475
557,1.13,5.443328477922626e-07,80.0,0.0019048918429711,0.0015403717399002,0.0034842757678154,0.005774412937109,0.001124952926785,0.0007439745581908
558,1.13,4.868661000198181e-07,100.0,0.0023908714279803,0.0019320096353945,0.0043920714910888,0.0072478873866188,0.0014119409259849,0.000934070774137
559,1.13,3.4426632085386135e-07,200.0,0.0041216710165886,0.0032689797166767,0.0077362116312961,0.012496247054934,0.0023819961139068,0.001561618714765
560,1.13,2.1773313911690504e-07,500.0,0.0101998766170917,0.0081175318174665,0.0192255603858144,0.0309231487199868,0.0059432222632837,0.0038641619191783
561,1.13,1.7213316042693067e-07,800.0,0.016301157715167,0.0129627142095008,0.0307257532396491,0.0494205119588786,0.0094982917036209,0.0061755955729814
562,1.13,1.5396057915859746e-07,1000.0,0.0203672025899801,0.0161960414735005,0.0383897666592976,0.0617476130686405,0.0118182898300255,0.0077159922225444
563,1.13,1.0886656955845252e-07,2000.0,0.1447500006194019,0.1231914898888527,0.2912975663054092,0.4389985184505352,0.078700220731783,0.0497551286353882
564,1.13,6.885326417077228e-08,5000.0,0.3604654927051636,0.3071610888716332,0.7254073942160666,1.0932215307286042,0.1959842053243129,0.1239033290598829
565,1.13,5.443328477922626e-08,8000.0,0.5766185146462097,0.4905106044876109,1.1604228379195158,1.7487822331022025,0.3134961255279114,0.1982065247413065
566,1.13,4.868661000198182e-08,10000.0,0.721485953597015,0.6123972774131462,1.4519639005525442,2.188122600069027,0.3903011171290294,0.2451837107992213
