mass,ctau = 1,ctau = 10,ctau = 100,what
0.304,869.5139990303218,3819.158592206641,50989.3221121443,xsecBRbrUL
0.304,125.11700594975927,112.79777329303109,103.04347875171301,nevtUL
0.304,252.54632820392587,227.6774047876411,207.98955005400703,nevtULup
0.304,70.01729759104174,53.72691899787034,46.61351748923492,nevtULdown
0.304,380.21857863015083,342.77870175982923,313.13988742768237,nevtULupup
0.304,44.968703849913474,35.25080189378558,28.57974147299154,nevtULdowndown
0.304,134.74415943503485,126.1965527688046,97.27442127855555,nevtULobs
0.304,6.5376992408294874e-09,2.871547813689205e-08,3.8337836174544576e-07,BRbrUL
0.304,1.319622321234308e-08,5.796094504861786e-08,7.73835413224071e-07,BRbrULup
0.304,3.658591650520283e-09,1.3677523259594643e-08,1.734278984628951e-07,BRbrULdown
0.304,1.9867440832605587e-08,8.726284241982237e-08,1.1650524467292644e-06,BRbrULupup
0.304,2.3497354239656106e-09,8.973968204667136e-09,1.0633234240300458e-07,BRbrULdowndown
0.304,7.040743839397554e-09,3.212647064024658e-08,3.619142979379371e-07,BRbrULobs
0.304,-0.00290873,-0.21392600000000003,-0.359323,Significance
0.304,0.0,0.0,0.000538491,posSignificance
0.306,825.2845736876317,2991.0243249560344,37886.14171425336,xsecBRbrUL
0.306,130.04188774640534,97.83468478332705,92.53679585709499,nevtUL
0.306,262.4861268405094,197.47291195517573,186.78289251847,nevtULup
0.306,72.46643353695072,53.00377398293184,48.32366356113807,nevtULdown
0.306,395.1822979111513,297.30886968789224,281.2107673099743,nevtULupup
0.306,47.246243171409006,34.77661137202537,30.002187187302862,nevtULdowndown
0.306,171.77262014575692,136.70072366420962,113.31227698767526,nevtULobs
0.306,6.205147170583697e-09,2.2488904698917556e-08,2.8485820837784465e-07,BRbrUL
0.306,1.2524926202687205e-08,4.539238315545234e-08,5.749781978685557e-07,BRbrULup
0.306,3.4578464894403307e-09,1.2183785581003473e-08,1.4875587701931554e-07,BRbrULdown
0.306,1.8856726553601782e-08,6.834131321996509e-08,8.656577592786454e-07,BRbrULupup
0.306,2.2544266098896413e-09,7.993973718307049e-09,9.235644275807886e-08,BRbrULdowndown
0.306,8.196392765073919e-09,3.1422900309496234e-08,3.48811863550692e-07,BRbrULobs
0.306,0.19748800000000002,0.153255,-0.282114,Significance
0.306,0.197495,0.153265,0.0,posSignificance
0.308,788.1192745098929,2713.707778654679,33220.592508327296,xsecBRbrUL
0.308,134.96646899273128,97.37904533291905,95.14746315175701,nevtUL
0.308,272.4253187795283,196.5528613782817,192.04820011128206,nevtULup
0.308,75.21231428734937,55.79669483660365,50.45957319571136,nevtULdown
0.308,410.1451037397112,295.9214355143103,289.1372080837217,nevtULupup
0.308,49.02881930275952,36.896171207063546,31.591287620168156,nevtULdowndown
0.308,186.0017898011827,130.53286492088054,125.27082521810604,nevtULobs
0.308,5.92570883090145e-09,2.0403817884621642e-08,2.4977889104005487e-07,BRbrUL
0.308,1.196084575154688e-08,4.118369382810138e-08,5.041604354025151e-07,BRbrULup
0.308,3.302200007833681e-09,1.169107374299767e-08,1.3246528932754333e-07,BRbrULdown
0.308,1.8007439042598718e-08,6.200437740735037e-08,7.590362244170453e-07,BRbrULupup
0.308,2.1526124946387997e-09,7.730849644037875e-09,8.293270810286759e-08,BRbrULdowndown
0.308,8.166416863492985e-09,2.735053311210897e-08,3.288580353713114e-07,BRbrULobs
0.308,0.0680438,-0.136072,-0.331489,Significance
0.308,0.0679057,0.00204653,0.00322021,posSignificance
0.31,1030.1394505322687,3668.1200868728215,43475.26033688207,xsecBRbrUL
0.31,190.5041721320929,143.2725056047714,142.84773681128928,nevtUL
0.31,384.5175369305149,273.4829169250285,288.32605666142564,nevtULup
0.31,102.07251694060378,79.0647757964924,74.97161660713894,nevtULdown
0.31,578.9088147853106,435.3581941100397,434.0904376716159,nevtULupup
0.31,64.74010572881204,50.929881729664004,46.31241708750335,nevtULdowndown
0.31,208.96792431493137,156.0379384223973,149.37700906241847,nevtULobs
0.31,7.745409402498261e-09,2.7579850277239258e-08,3.268816566682863e-07,BRbrUL
0.31,1.5633493548382802e-08,5.264525716456623e-08,6.597829350746318e-07,BRbrULup
0.31,4.150005869164004e-09,1.5219910264472473e-08,1.7155921953468712e-07,BRbrULdown
0.31,2.3536942666632015e-08,8.380612707121027e-08,9.93338813602717e-07,BRbrULupup
0.31,2.6321660991391933e-09,9.80396417869904e-09,1.0597773517318568e-07,BRbrULdowndown
0.31,8.496098052315304e-09,3.0037186556437767e-08,3.418227357356216e-07,BRbrULobs
